Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,PopulationDensity
2020-03-01,45.9,62.0,15.1,29.2,,,,,,257300.0,145600.0,0.8,0.1193688449369255,0.1435243263881313,2644.0
2020-03-02,44.0,73.9,8.7,29.2,1.0000000148529775,,,,,228200.0,122500.0,0.6524,0.1193688449369255,0.1435243263881313,2644.0
2020-03-03,43.6,71.5,9.5,29.6,89.75485978917374,,,,,181900.0,93000.0,0.5238,0.1193688449369255,0.1435243263881313,2644.0
2020-03-04,42.9,80.9,7.1,29.7,57.78219475523152,,,,,167900.0,83200.0,0.4905,0.1193688449369255,0.1435243263881313,2644.0
2020-03-05,43.8,88.5,10.2,29.4,1.0000000594119127,,,,,205000.0,98400.0,0.1952,0.1193688449369255,0.1435243263881313,2644.0
2020-03-06,44.1,67.9,7.2,29.6,1.0000000594119127,,,,,235300.0,102700.0,0.7714,0.1193688449369255,0.1435243263881313,2644.0
2020-03-07,47.3,76.7,10.5,29.9,13.675320829943958,,,,,225100.0,125100.0,0.6,0.1193688449369255,0.1435243263881313,2644.0
2020-03-08,51.0,73.3,14.7,29.7,1.0000000891178715,,,,,246600.0,150100.0,0.5619,0.1193688449369255,0.1435243263881313,2644.0
2020-03-09,47.0,75.3,13.1,29.8,10.002170456142522,,,,,217000.0,126300.0,0.5905,0.1193688449369255,0.1435243263881313,2644.0
2020-03-10,56.2,82.9,17.1,29.6,5.248769447605252,,,,,187900.0,98500.0,0.8714,0.1193688449369255,0.1435243263881313,2644.0
2020-03-11,53.3,75.9,13.8,29.8,5.358902153832238,,,,,,,,0.1193688449369255,0.1435243263881313,2644.0
2020-03-12,47.1,60.7,19.1,29.8,2.9905463253444244,,,,,184200.0,96700.0,0.9824,0.1193688449369255,0.1435243263881313,2644.0
2020-03-13,48.1,63.9,12.2,30.0,1.5859152541556556,,,,,195200.0,104200.0,0.9273,0.1193688449369255,0.1435243263881313,2644.0
2020-03-14,50.1,78.0,9.3,29.9,3.300630621698704,,,,,192200.0,125800.0,0.8773,0.1193688449369255,0.1435243263881313,2644.0
2020-03-15,51.0,77.5,12.3,29.8,4.118604880214443,,,,,201000.0,141400.0,0.2826,0.1193688449369255,0.1435243263881313,2644.0
2020-03-16,48.5,65.1,7.0,30.1,5.0152543210563625,,,,,159400.0,112700.0,1.2087,0.1193688449369255,0.1435243263881313,2644.0
2020-03-17,50.3,73.6,10.0,30.3,2.2475676392754096,,,,,109500.0,77300.0,0.9,0.1193688449369255,0.1435243263881313,2644.0
2020-03-18,54.3,77.6,11.6,30.2,3.999043897775188,,,,,87000.0,62100.0,0.5522,0.1193688449369255,0.1435243263881313,2644.0
2020-03-19,46.4,88.8,7.9,30.3,3.594240561146912,,,,,80900.0,58500.0,0.2818,0.1193688449369255,0.1435243263881313,2644.0
2020-03-20,46.2,69.4,12.8,30.4,3.3543116817341008,,,,,64200.0,46900.0,1.0955,0.1193688449369255,0.1435243263881313,2644.0
2020-03-21,45.2,63.6,15.7,30.3,4.022884770609664,,,,,51500.0,37000.0,1.2652,0.1193688449369255,0.1435243263881313,2644.0
2020-03-22,44.7,65.5,13.7,30.3,6.875415832753088,,,,,36400.0,23600.0,1.1,0.1193688449369255,0.1435243263881313,2644.0
2020-03-23,44.5,60.3,12.0,30.3,8.513886844715653,,,,,28000.0,17600.0,1.4542,0.1193688449369255,0.1435243263881313,2644.0
2020-03-24,47.8,51.2,6.9,30.3,10.151197693044097,,,,,22600.0,14200.0,1.5667,0.1193688449369255,0.1435243263881313,2644.0
2020-03-25,45.3,56.0,7.3,30.2,14.752229394133709,,,,,14800.0,8900.0,1.6913,0.1193688449369255,0.1435243263881313,2644.0
2020-03-26,44.5,58.9,8.7,30.2,25.879344832696727,,,,,14600.0,8600.0,1.575,0.1193688449369255,0.1435243263881313,2644.0
2020-03-27,46.5,59.1,8.3,30.2,16.546171800011187,,,,,13100.0,7800.0,1.45,0.1193688449369255,0.1435243263881313,2644.0
2020-03-28,45.9,63.0,10.1,30.4,42.76059803499978,,,,,11400.0,7000.0,1.0542,0.1193688449369255,0.1435243263881313,2644.0
2020-03-29,42.0,55.2,11.2,30.6,73.91324964606477,,,,,10000.0,5800.0,0.9958,0.1193688449369255,0.1435243263881313,2644.0
2020-03-30,43.2,67.4,7.4,30.5,207.57061472517157,,,,,5700.0,2900.0,0.6625,0.1193688449369255,0.1435243263881313,2644.0
2020-03-31,43.7,67.0,9.2,30.4,241.1286207015496,,,,,5500.0,2700.0,1.1667,0.1193688449369255,0.1435243263881313,2644.0
2020-04-01,43.3,61.9,4.6,30.2,302.1324892077173,,,,,4400.0,2200.0,0.9458,0.1193688449369255,0.1435243263881313,2644.0
2020-04-02,50.7,60.1,9.3,30.0,15.448849307278769,,,,,4700.0,2300.0,1.028,0.1193688449369255,0.1435243263881313,2644.0
2020-04-03,51.3,55.0,5.6,30.0,2.4482167502720165,,,,,5400.0,2600.0,1.484,0.1193688449369255,0.1435243263881313,2644.0
2020-04-04,51.9,60.9,7.0,30.1,3.5362278339486584,,,,,5500.0,2700.0,1.932,0.1193688449369255,0.1435243263881313,2644.0
2020-04-05,58.7,47.0,11.0,29.9,2.701687383486133,,,,,5300.0,2500.0,2.116,0.1193688449369255,0.1435243263881313,2644.0
2020-04-06,59.0,55.7,8.3,30.0,4.254435138222438,,,,,3300.0,1900.0,1.5923,0.1193688449369255,0.1435243263881313,2644.0
2020-04-07,55.4,59.5,6.5,30.4,2.5998441939364567,,,,,4200.0,2500.0,1.8038,0.1193688449369255,0.1435243263881313,2644.0
2020-04-08,58.1,63.2,6.9,30.2,3.2363583339923365,,,,,4300.0,2200.0,1.6423,0.1193688449369255,0.1435243263881313,2644.0
2020-04-09,57.5,65.3,9.3,30.3,1.6094029929674851,,,,,4500.0,2800.0,1.9577,0.1193688449369255,0.1435243263881313,2644.0
2020-04-10,56.6,69.5,10.3,30.3,1.9871995509717424,,,,,3600.0,1800.0,2.1192,0.1193688449369255,0.1435243263881313,2644.0
2020-04-11,60.1,63.1,6.4,30.2,1.1589901524410458,,,,,3700.0,2500.0,1.8577,0.1193688449369255,0.1435243263881313,2644.0
2020-04-12,64.0,50.1,5.8,29.9,1.7137699653082314,,,,,3300.0,1700.0,1.8115,0.1193688449369255,0.1435243263881313,2644.0
2020-04-13,48.6,57.4,15.0,30.3,1.3006545267459229,,,,,3000.0,1800.0,1.6654,0.1193688449369255,0.1435243263881313,2644.0
2020-04-14,46.9,54.4,8.4,30.4,1.2998448502392272,,,,,1900.0,1000.0,2.2654,0.1193688449369255,0.1435243263881313,2644.0
2020-04-15,50.0,62.1,7.0,30.2,1.053484545947139,,,,,2700.0,1300.0,2.2077,0.1193688449369255,0.1435243263881313,2644.0
2020-04-16,54.0,66.5,7.3,30.0,1.7491212445488733,,,,,2800.0,1600.0,1.5115,0.1193688449369255,0.1435243263881313,2644.0
2020-04-17,52.2,70.0,14.4,30.0,1.1891968802245008,,,,,3100.0,1700.0,0.6692,0.1193688449369255,0.1435243263881313,2644.0
2020-04-18,50.4,78.3,6.7,30.0,1.2511117327598926,,,,,3200.0,1900.0,1.0038,0.1193688449369255,0.1435243263881313,2644.0
2020-04-19,53.1,63.0,9.2,30.1,1.3398557821984514,,,,,2300.0,1100.0,2.2038,0.1193688449369255,0.1435243263881313,2644.0
2020-04-20,53.9,56.1,13.3,30.0,0.9049131394543912,,,,,3100.0,1900.0,2.1071,0.1193688449369255,0.1435243263881313,2644.0
2020-04-21,56.3,51.4,14.5,30.0,1.0343638370853916,,,,,3300.0,2300.0,2.1536,0.1193688449369255,0.1435243263881313,2644.0
2020-04-22,57.4,53.0,9.9,30.1,1.0981588283386918,,,,,3900.0,2200.0,2.1964,0.1193688449369255,0.1435243263881313,2644.0
2020-04-23,58.3,57.7,7.0,30.1,0.9675953723758268,,,,,2900.0,1800.0,2.2536,0.1193688449369255,0.1435243263881313,2644.0
2020-04-24,57.9,57.0,6.1,30.0,0.9181148624686252,,,,,4500.0,2800.0,2.2107,0.1193688449369255,0.1435243263881313,2644.0
2020-04-25,50.6,71.9,10.4,30.0,0.982225472345318,,,,,3500.0,2300.0,2.2536,0.1193688449369255,0.1435243263881313,2644.0
2020-04-26,55.8,59.4,4.8,29.9,1.01342314591017,,,,,3900.0,2400.0,2.2929,0.1193688449369255,0.1435243263881313,2644.0
2020-04-27,57.1,58.6,7.3,29.7,0.8777896959287409,,,,,3300.0,2100.0,1.2964,0.1193688449369255,0.1435243263881313,2644.0
2020-04-28,48.3,87.8,11.7,29.6,0.8603922666909487,,,,,4300.0,2800.0,0.3464,0.1193688449369255,0.1435243263881313,2644.0
2020-05-01,52.3,69.8,11.5,29.5,0.9756576250892433,,,,,4900.0,2600.0,1.5964,0.1193688449369255,0.1435243263881313,2644.0
2020-05-02,54.6,58.3,9.3,29.8,0.8343304836329949,,,,,3800.0,1900.0,2.1143,0.1193688449369255,0.1435243263881313,2644.0
2020-05-03,55.2,63.8,6.3,30.0,0.9812397271222176,,,,,4700.0,1800.0,1.1393,0.1193688449369255,0.1435243263881313,2644.0
2020-05-04,55.2,67.3,10.3,30.1,0.9242941766850604,,,,,2700.0,900.0,2.2179,0.1193688449369255,0.1435243263881313,2644.0
2020-05-05,52.0,63.1,16.6,30.1,0.9324511755783128,,,,,3100.0,1800.0,2.4464,0.1193688449369255,0.1435243263881313,2644.0
2020-05-06,52.8,63.5,8.8,30.3,0.9628834889585802,,,,,4400.0,1900.0,2.5786,0.1193688449369255,0.1435243263881313,2644.0
2020-05-07,59.8,60.4,5.5,30.2,0.9238440195133848,,,,,4500.0,2100.0,2.4759,0.1193688449369255,0.1435243263881313,2644.0
2020-05-08,64.7,48.9,4.9,30.0,0.960946984888726,,,,,4600.0,1600.0,2.3207,0.1193688449369255,0.1435243263881313,2644.0
2020-05-09,64.1,53.5,8.0,29.9,0.923074589005056,,,,,3700.0,1500.0,2.4241,0.1193688449369255,0.1435243263881313,2644.0
2020-05-10,55.4,64.4,10.3,29.8,0.9810873467784904,,,,,3900.0,1400.0,1.3033,0.1193688449369255,0.1435243263881313,2644.0
2020-05-11,47.8,51.1,11.9,30.1,1.052659562353682,,,,,3500.0,1300.0,1.7483,0.1193688449369255,0.1435243263881313,2644.0
2020-05-12,50.1,52.1,5.2,30.1,0.9718576292493704,,,,,3300.0,1300.0,2.1033,0.1193688449369255,0.1435243263881313,2644.0
2020-05-13,49.6,53.8,9.0,30.0,1.0151902142967004,,,,,4400.0,1900.0,2.0828,0.1193688449369255,0.1435243263881313,2644.0
2020-05-14,48.1,58.3,8.3,30.2,0.9906062962145116,,,,,4400.0,1700.0,2.58,0.1193688449369255,0.1435243263881313,2644.0
2020-05-15,55.1,52.3,4.5,30.2,1.0204257582837415,,,,,5100.0,1800.0,2.32,0.1193688449369255,0.1435243263881313,2644.0
2020-05-16,56.8,50.4,6.2,30.2,1.0186931111547688,,,,,3300.0,900.0,1.89,0.1193688449369255,0.1435243263881313,2644.0
2020-05-17,60.2,50.6,8.2,30.2,1.0151568231951893,,,,,4300.0,1500.0,2.3967,0.1193688449369255,0.1435243263881313,2644.0
2020-05-18,64.0,47.0,11.2,30.2,1.049701175888021,,,,,4500.0,1200.0,2.8833,0.1193688449369255,0.1435243263881313,2644.0
2020-05-19,67.8,53.7,8.2,30.2,1.035074927490936,,,,,3400.0,1300.0,3.0467,0.1193688449369255,0.1435243263881313,2644.0
2020-05-20,71.7,48.9,5.9,30.1,1.0619710661304536,,,,,6800.0,2400.0,2.9533,0.1193688449369255,0.1435243263881313,2644.0
2020-05-21,72.0,49.5,5.3,30.1,1.0180457538371956,,,,,4400.0,1700.0,2.7933,0.1193688449369255,0.1435243263881313,2644.0
2020-05-22,67.1,47.0,14.3,29.9,1.01762900347735,,,,,5000.0,1400.0,2.4067,0.1193688449369255,0.1435243263881313,2644.0
2020-05-23,59.8,52.5,17.6,30.2,1.0618539538445824,,,,,4500.0,1400.0,2.2133,0.1193688449369255,0.1435243263881313,2644.0
2020-05-24,62.5,56.4,11.7,30.4,1.051122063494384,,,,,5400.0,1500.0,2.2067,0.1193688449369255,0.1435243263881313,2644.0
