Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,42.5,85.5,9.3,30.2,1.0000000891178715,,,,,0.8,257300.0,145600.0,3346.0,50.838460495091724,-0.14811934744669714
2020-03-02,40.5,90.0,6.0,30.2,1.0000000891178715,,,,,0.6524,228200.0,122500.0,3346.0,50.8384604079398,-0.14811946392717995
2020-03-03,40.7,99.0,4.1,30.1,501.8375058006548,,,,,0.5238,181900.0,93000.0,3346.0,50.83846051620583,-0.14811953420710341
2020-03-04,41.8,90.0,7.4,30.0,1.0000001039708517,,,,,0.4905,167900.0,83200.0,3346.0,50.83846046297378,-0.14811953939984443
2020-03-05,38.6,67.7,9.6,30.2,0.000748995753393,,,,,0.1952,205000.0,98400.0,3346.0,50.838460439504445,-0.148119462689673
2020-03-06,35.6,80.1,4.5,30.3,8.014306688023847,,,,,0.7714,235300.0,102700.0,3346.0,50.83846032185442,-0.14811950515661895
2020-03-07,33.2,75.0,3.5,30.1,1.2755514478675238,,,,,0.6,225100.0,125100.0,3346.0,50.83846045492134,-0.1481194894115334
2020-03-08,36.1,78.1,3.2,30.0,0.5916311911076356,,,,,0.5619,246600.0,150100.0,3346.0,50.838460493356365,-0.14811960384074693
2020-03-09,43.4,71.2,5.8,29.9,12.850785937383693,,,,,0.5905,217000.0,126300.0,3346.0,50.838460453081396,-0.14811963949043935
2020-03-10,45.7,87.5,14.3,29.6,1.1599594439960494,,,,,0.8714,187900.0,98500.0,3346.0,50.83846064697068,-0.1481195305935853
2020-03-11,47.6,78.3,18.4,29.2,0.7441064589455824,,,,,,175700.0,88600.0,3346.0,50.838460488013695,-0.1481194873140316
2020-03-12,44.7,79.3,12.8,29.4,7.765225573104543,,,,,0.9824,184200.0,96700.0,3346.0,50.838460373664674,-0.14811941076036075
2020-03-13,43.8,72.5,18.0,29.2,1.1512971849702571,,,,,0.9273,195200.0,104200.0,3346.0,50.83846043691835,-0.14811957226392894
2020-03-14,45.3,74.6,13.6,29.7,7.6572411034637975,,,,,0.8773,192200.0,125800.0,3346.0,50.83846040980399,-0.14811965658849902
2020-03-15,48.0,74.6,9.5,29.9,6.295875947651124,,,,,0.2826,201000.0,141400.0,3346.0,50.838460404797424,-0.1481195258395469
2020-03-16,49.3,77.7,9.2,30.1,0.8708495615229388,,,,,1.2087,159400.0,112700.0,3346.0,50.83846047659833,-0.14811962189611613
2020-03-17,44.9,75.1,9.1,30.3,7.183670130851443,,,,,0.9,109500.0,77300.0,3346.0,50.83846045873195,-0.14811966179156638
2020-03-18,44.1,84.9,8.4,30.1,3.1655499501092006,,,,,0.5522,87000.0,62100.0,3346.0,50.83846065925113,-0.14811954017430004
2020-03-19,44.8,72.6,11.7,30.1,3.5049071241180765,,,,,0.2818,80900.0,58500.0,3346.0,50.83846039139498,-0.14811955991536563
2020-03-20,42.6,82.3,4.1,30.2,3.638510765556088,,,,,1.0955,64200.0,46900.0,3346.0,50.83846052264338,-0.14811950829560458
2020-03-21,47.5,72.3,8.0,30.1,2.6334307504670296,,,,,1.2652,51500.0,37000.0,3346.0,50.83846034576495,-0.14811947500670206
2020-03-22,45.4,75.0,3.9,30.1,2.8934738876825508,,,,,1.1,36400.0,23600.0,3346.0,50.838460390394694,-0.14811959087388615
2020-03-23,43.5,80.7,5.6,30.0,3.4993162906085717,,,,,1.4542,28000.0,17600.0,3346.0,50.83846056560664,-0.14811951457411898
2020-03-24,44.8,84.7,5.8,29.9,2.6757810028746443,,,,,1.5667,22600.0,14200.0,3346.0,50.838460572855126,-0.14811952564838637
2020-03-25,46.4,89.2,8.3,29.9,2.9258727288313584,,,,,1.6913,14800.0,8900.0,3346.0,50.83846030042428,-0.14811950430126525
2020-03-26,47.1,84.4,12.0,29.6,3.161600427177831,,,,,1.575,14600.0,8600.0,3346.0,50.8384604803206,-0.14811936208568424
2020-03-27,44.9,70.6,12.5,29.9,2.182564105751106,,,,,1.45,13100.0,7800.0,3346.0,50.838460298750526,-0.1481196013262345
2020-03-28,49.7,78.8,13.6,30.0,2.1020924311209064,,,,,1.0542,11400.0,7000.0,3346.0,50.83846051290659,-0.1481194509476144
2020-03-29,51.6,75.8,8.5,30.1,1.6195323924463685,,,,,0.9958,10000.0,5800.0,3346.0,50.83846066174277,-0.14811946600218256
2020-03-30,53.2,65.1,2.9,30.1,1.5429888081400365,,,,,0.6625,5700.0,2900.0,3346.0,50.83846037198875,-0.14811957887009006
2020-03-31,55.1,67.9,2.4,29.9,2.4545745626431903,,,,,1.1667,5500.0,2700.0,3346.0,50.83846046154345,-0.14811957678748147
2020-04-01,49.9,79.2,11.2,30.0,1.7958186146358943,,,,,0.9458,4400.0,2200.0,3346.0,50.83846048871582,-0.14811947879779033
2020-04-02,44.7,66.1,14.2,30.2,1.6079460403841852,,,,,1.028,4700.0,2300.0,3346.0,50.83846051198433,-0.14811936822177463
2020-04-03,45.0,64.0,12.3,30.2,1.6392724762244328,,,,,1.484,5400.0,2600.0,3346.0,50.83846056275541,-0.14811965900794144
2020-04-04,46.3,67.3,5.8,30.1,1.4732383579661508,,,,,1.932,5500.0,2700.0,3346.0,50.83846052084311,-0.1481193732386668
2020-04-05,42.8,54.2,11.8,29.8,1.384431669588662,,,,,2.116,5300.0,2500.0,3346.0,50.838460383103246,-0.14811962646359128
2020-04-06,37.5,56.9,11.1,29.9,1.5706104854435865,,,,,1.5923,3300.0,1900.0,3346.0,50.83846038850768,-0.148119554724086
2020-04-07,37.0,61.5,8.0,30.0,1.5926985014643056,,,,,1.8038,4200.0,2500.0,3346.0,50.8384604285382,-0.14811944725592655
2020-04-08,43.8,62.0,8.3,29.9,1.1251060537745479,,,,,1.6423,4300.0,2200.0,3346.0,50.83846039420486,-0.14811959774100378
