Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,doctors,nonwhite,PopulationDensity,latitude,longitude
2020-03-01,41.5,66.4,17.0,28.7,1.0000000297059557,,,,,257300.0,145600.0,0.8,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881533113427,-2.30459473242356
2020-03-02,37.7,79.6,8.2,28.9,1.0000000297059557,,,,,228200.0,122500.0,0.6524,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815394134395,-2.3045946795695125
2020-03-03,39.2,86.3,9.2,29.2,1.0000000297059557,,,,,181900.0,93000.0,0.5238,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881539282636,-2.3045947667505584
2020-03-04,39.5,82.4,2.9,29.4,1.0000000297059557,,,,,167900.0,83200.0,0.4905,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881534426801,-2.304594662255779
2020-03-05,37.9,77.0,6.9,29.2,1.0000000297059557,,,,,205000.0,98400.0,0.1952,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881523509589,-2.3045945839254403
2020-03-06,37.0,79.9,3.5,29.4,8.501807854266822,,,,,235300.0,102700.0,0.7714,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815212701,-2.3045947211301154
2020-03-07,46.4,82.3,9.8,29.5,1.000000044558934,,,,,225100.0,125100.0,0.6,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881518219624,-2.3045946321486226
2020-03-08,46.4,83.0,12.3,29.3,1.000000044558934,,,,,246600.0,150100.0,0.5619,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815174409506,-2.3045947773790005
2020-03-09,44.6,85.4,13.6,29.4,1.000000044558934,,,,,217000.0,126300.0,0.5905,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815443034884,-2.304594736000241
2020-03-10,51.6,85.0,13.2,29.3,1.000000044558934,,,,,187900.0,98500.0,0.8714,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881532199652,-2.3045947732557366
2020-03-11,46.3,79.1,12.7,29.3,1.000000044558934,,,,,,,,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.5788151939854,-2.30459486294209
2020-03-12,42.0,68.8,19.1,29.4,7.237206000898008,,,,,184200.0,96700.0,0.9824,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881526674743,-2.3045947428133857
2020-03-13,44.1,77.2,9.2,29.7,1.0000000891178715,,,,,195200.0,104200.0,0.9273,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881523278829,-2.304594533703453
2020-03-14,47.2,83.3,8.1,29.5,1.0000000891178715,,,,,192200.0,125800.0,0.8773,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815324365365,-2.3045946496796117
2020-03-15,46.6,80.9,10.5,29.4,3.306953989931108,,,,,201000.0,141400.0,0.2826,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881537662508,-2.3045947620381115
2020-03-16,45.3,70.8,8.7,29.8,5.245114543428434,,,,,159400.0,112700.0,1.2087,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815352598305,-2.304594771631276
2020-03-17,51.8,79.1,12.4,29.9,5.280559404202738,,,,,109500.0,77300.0,0.9,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881540581212,-2.3045948801647604
2020-03-18,45.3,86.7,7.6,29.9,5.6505838532609225,,,,,87000.0,62100.0,0.5522,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815285809064,-2.304594562604387
2020-03-19,43.3,72.0,2.6,30.1,3.888329608991266,,,,,80900.0,58500.0,0.2818,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881529106109,-2.3045947585251785
2020-03-20,42.2,67.8,10.1,30.2,8.044254823959701,,,,,64200.0,46900.0,1.0955,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815437776264,-2.304594757482938
2020-03-21,42.0,60.7,9.2,30.1,25.902438415957278,,,,,51500.0,37000.0,1.2652,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881528235702,-2.3045946392214334
2020-03-22,41.3,66.4,5.8,30.1,15.281128285450912,,,,,36400.0,23600.0,1.1,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881523339023,-2.3045945572421815
2020-03-23,44.3,56.5,5.0,30.0,46.89495775563521,,,,,28000.0,17600.0,1.4542,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881535008052,-2.304594833136516
2020-03-24,49.8,62.4,6.2,29.9,26.966238012663396,,,,,22600.0,14200.0,1.5667,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815304238546,-2.3045946503464387
2020-03-25,51.1,51.3,3.7,29.9,151.37628414974537,,,,,14800.0,8900.0,1.6913,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881513549484,-2.3045947416555936
2020-03-26,46.4,50.4,4.0,30.0,147.4337009166139,,,,,14600.0,8600.0,1.575,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815327272785,-2.3045948413648296
2020-03-27,42.4,58.4,6.7,30.1,259.92641807243444,,,,,13100.0,7800.0,1.45,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815263438024,-2.304594721211126
2020-03-28,43.6,66.8,15.7,30.3,319.71510886692744,,,,,11400.0,7000.0,1.0542,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815077379275,-2.3045946457559103
2020-03-29,39.7,57.8,15.4,30.5,1216.485242933125,,,,,10000.0,5800.0,0.9958,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881518201584,-2.304594741209521
2020-03-30,41.0,67.8,7.4,30.3,7.75252576221714,,,,,5700.0,2900.0,0.6625,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881535531821,-2.3045946960266837
2020-03-31,43.8,74.6,6.6,30.2,8.86820188496743,,,,,5500.0,2700.0,1.1667,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881525513418,-2.30459467924212
2020-04-01,44.0,78.1,7.6,29.9,6.21728963579594,,,,,4400.0,2200.0,0.9458,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881504815188,-2.304594771751799
2020-04-02,46.9,78.7,13.3,29.7,6.4933133259519025,,,,,4700.0,2300.0,1.028,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881529686702,-2.3045948695728122
2020-04-03,45.6,71.8,6.9,29.7,5.462827948847271,,,,,5400.0,2600.0,1.484,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881524981917,-2.3045946243168927
2020-04-04,47.9,73.7,4.7,29.8,7.9166564860974695,,,,,5500.0,2700.0,1.932,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881528701025,-2.3045946659608054
2020-04-05,57.3,47.5,8.9,29.6,6.812801111155697,,,,,5300.0,2500.0,2.116,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881521248788,-2.304594674915035
2020-04-06,52.6,66.6,9.7,29.7,5.952751016422651,,,,,3300.0,1900.0,1.5923,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881536070683,-2.3045947823833988
2020-04-07,49.4,65.5,4.4,30.1,5.663637745509317,,,,,4200.0,2500.0,1.8038,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881533861422,-2.3045946983988954
2020-04-08,54.8,65.3,3.8,30.0,4.705759153547525,,,,,4300.0,2200.0,1.6423,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881526126039,-2.3045945072531437
2020-04-09,54.0,74.0,4.8,30.0,3.6664176483984887,,,,,4500.0,2800.0,1.9577,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815290774834,-2.3045947017688113
2020-04-10,58.5,65.4,4.6,29.9,3.8281436513884737,,,,,3600.0,1800.0,2.1192,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815289891864,-2.3045945881644134
2020-04-11,58.6,69.4,5.4,29.9,2.3139575272667754,,,,,3700.0,2500.0,1.8577,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881522868184,-2.3045946323601
2020-04-12,52.7,82.2,6.3,29.7,2.1754642314874317,,,,,3300.0,1700.0,1.8115,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.57881544960414,-2.304594911809597
2020-04-13,44.2,56.6,11.3,30.1,1.2791029002160996,,,,,3000.0,1800.0,1.6654,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815287050745,-2.3045946921230445
2020-04-14,42.6,64.1,2.9,30.1,2.2206752503429525,,,,,1900.0,1000.0,2.2654,0.1610360728652255,0.1888075368434245,0.136,0.06103822,1949.0,53.578815307487865,-2.3045947135203786
