Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,PopulationDensity
2020-03-01,42.8,71.7,15.0,29.0,,,,,,257300.0,145600.0,0.8,0.170619934,0.198417557,952.0
2020-03-02,41.4,81.9,8.3,29.0,,,,,,228200.0,122500.0,0.6524,0.170619934,0.198417557,952.0
2020-03-03,40.4,77.7,9.5,29.4,,,,,,181900.0,93000.0,0.5238,0.170619934,0.198417557,952.0
2020-03-04,39.3,93.0,6.1,29.5,,,,,,167900.0,83200.0,0.4905,0.170619934,0.198417557,952.0
2020-03-05,41.4,95.1,10.8,29.1,,,,,,205000.0,98400.0,0.1952,0.170619934,0.198417557,952.0
2020-03-06,38.8,82.6,4.8,29.4,,,,,,235300.0,102700.0,0.7714,0.170619934,0.198417557,952.0
2020-03-07,44.5,87.0,11.3,29.7,,,,,,225100.0,125100.0,0.6,0.170619934,0.198417557,952.0
2020-03-08,48.4,82.5,17.1,29.5,,,,,,246600.0,150100.0,0.5619,0.170619934,0.198417557,952.0
2020-03-09,45.1,82.5,12.3,29.6,,,,,,217000.0,126300.0,0.5905,0.170619934,0.198417557,952.0
2020-03-10,53.8,91.0,15.5,29.5,,,,,,187900.0,98500.0,0.8714,0.170619934,0.198417557,952.0
2020-03-11,50.6,85.5,13.1,29.6,,,,,,,,,0.170619934,0.198417557,952.0
2020-03-12,44.4,69.3,17.0,29.6,1.0000000148529775,,,,,184200.0,96700.0,0.9824,0.170619934,0.198417557,952.0
2020-03-13,45.8,54.8,11.0,29.8,1.0000000148529775,,,,,195200.0,104200.0,0.9273,0.170619934,0.198417557,952.0
2020-03-14,47.9,86.3,10.0,29.7,1.0000000148529775,,,,,192200.0,125800.0,0.8773,0.170619934,0.198417557,952.0
2020-03-15,47.8,86.4,13.0,29.6,38.84674289425961,,,,,201000.0,141400.0,0.2826,0.170619934,0.198417557,952.0
2020-03-16,42.5,79.0,5.0,29.9,1.0000000297059557,,,,,159400.0,112700.0,1.2087,0.170619934,0.198417557,952.0
2020-03-17,47.2,84.8,11.0,30.1,1.0000000297059557,,,,,109500.0,77300.0,0.9,0.170619934,0.198417557,952.0
2020-03-18,51.9,85.3,11.4,30.0,10.553538844757355,,,,,87000.0,62100.0,0.5522,0.170619934,0.198417557,952.0
2020-03-19,44.9,96.6,7.3,30.1,6.626356000260973,,,,,80900.0,58500.0,0.2818,0.170619934,0.198417557,952.0
