Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,39.5,70.7,21.1,28.2,,,,,,0.8,257300.0,145600.0,0.198730647,0.239076178,124.0
2020-03-02,36.6,83.7,11.3,28.4,,,,,,0.6524,228200.0,122500.0,0.198730647,0.239076178,124.0
2020-03-03,37.5,90.0,12.6,28.7,,,,,,0.5238,181900.0,93000.0,0.198730647,0.239076178,124.0
2020-03-04,38.7,82.3,4.9,29.0,,,,,,0.4905,167900.0,83200.0,0.198730647,0.239076178,124.0
2020-03-05,36.6,85.0,5.9,28.8,,,,,,0.1952,205000.0,98400.0,0.198730647,0.239076178,124.0
2020-03-06,36.9,77.6,6.3,28.9,,,,,,0.7714,235300.0,102700.0,0.198730647,0.239076178,124.0
2020-03-07,45.1,82.7,15.2,29.0,,,,,,0.6,225100.0,125100.0,0.198730647,0.239076178,124.0
2020-03-08,44.8,82.7,17.5,28.8,,,,,,0.5619,246600.0,150100.0,0.198730647,0.239076178,124.0
2020-03-09,42.4,88.0,15.3,28.9,,,,,,0.5905,217000.0,126300.0,0.198730647,0.239076178,124.0
2020-03-10,48.7,88.2,23.7,28.7,,,,,,0.8714,187900.0,98500.0,0.198730647,0.239076178,124.0
2020-03-11,44.5,82.0,16.3,28.8,,,,,,,175700.0,88600.0,0.198730647,0.239076178,124.0
2020-03-12,40.0,75.5,25.0,28.8,1.0000000148529775,,,,,0.9824,184200.0,96700.0,0.198730647,0.239076178,124.0
2020-03-13,41.0,83.3,12.2,29.2,89.75485978917374,,,,,0.9273,195200.0,104200.0,0.198730647,0.239076178,124.0
2020-03-14,43.6,88.9,11.9,29.1,1.0000000297059557,,,,,0.8773,192200.0,125800.0,0.198730647,0.239076178,124.0
2020-03-15,45.0,82.8,17.7,28.9,1.0000000297059557,,,,,0.2826,201000.0,141400.0,0.198730647,0.239076178,124.0
2020-03-16,43.7,74.9,12.3,29.3,1.0000000297059557,,,,,1.2087,159400.0,112700.0,0.198730647,0.239076178,124.0
2020-03-17,49.5,82.7,16.9,29.4,20.01298060585226,,,,,0.9,109500.0,77300.0,0.198730647,0.239076178,124.0
2020-03-18,43.6,84.4,13.6,29.4,6.732123524662154,,,,,0.5522,87000.0,62100.0,0.198730647,0.239076178,124.0
2020-03-19,40.9,73.1,4.3,29.6,12.252713033045705,,,,,0.2818,80900.0,58500.0,0.198730647,0.239076178,124.0
2020-03-20,39.3,80.0,10.7,29.7,4.068555705364931,,,,,1.0955,64200.0,46900.0,0.198730647,0.239076178,124.0
2020-03-21,38.7,77.5,13.0,29.7,1.0000001782357593,,,,,1.2652,51500.0,37000.0,0.198730647,0.239076178,124.0
2020-03-22,39.7,73.0,9.9,29.6,3.7867643932486894,,,,,1.1,36400.0,23600.0,0.198730647,0.239076178,124.0
2020-03-23,40.4,72.3,9.2,29.6,1.805633191012697,,,,,1.4542,28000.0,17600.0,0.198730647,0.239076178,124.0
2020-03-24,51.2,67.2,10.0,29.4,4.388200945579729,,,,,1.5667,22600.0,14200.0,0.198730647,0.239076178,124.0
2020-03-25,55.9,53.2,6.3,29.5,2.4969302125952737,,,,,1.6913,14800.0,8900.0,0.198730647,0.239076178,124.0
2020-03-26,50.2,47.7,6.8,29.5,2.398168563898769,,,,,1.575,14600.0,8600.0,0.198730647,0.239076178,124.0
2020-03-27,45.8,62.7,10.2,29.6,1.4904230349248857,,,,,1.45,13100.0,7800.0,0.198730647,0.239076178,124.0
2020-03-28,44.3,71.1,17.1,29.8,3.768346334315872,,,,,1.0542,11400.0,7000.0,0.198730647,0.239076178,124.0
