Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,45.9,62.0,15.1,29.2,,,,,,0.8,257300.0,145600.0,0.164541647,0.204525,2332.0
2020-03-02,44.0,73.9,8.7,29.2,,,,,,0.6524,228200.0,122500.0,0.164541647,0.204525,2332.0
2020-03-03,43.6,71.5,9.5,29.6,,,,,,0.5238,181900.0,93000.0,0.164541647,0.204525,2332.0
2020-03-04,42.9,80.9,7.1,29.7,,,,,,0.4905,167900.0,83200.0,0.164541647,0.204525,2332.0
2020-03-05,43.8,88.5,10.2,29.4,,,,,,0.1952,205000.0,98400.0,0.164541647,0.204525,2332.0
2020-03-06,44.1,67.9,7.2,29.6,1.0000000297059557,,,,,0.7714,235300.0,102700.0,0.164541647,0.204525,2332.0
2020-03-07,47.3,76.7,10.5,29.9,1.0000000297059557,,,,,0.6,225100.0,125100.0,0.164541647,0.204525,2332.0
2020-03-08,51.0,73.3,14.7,29.7,38.854795946182215,,,,,0.5619,246600.0,150100.0,0.164541647,0.204525,2332.0
2020-03-09,47.0,75.3,13.1,29.8,1.000000044558934,,,,,0.5905,217000.0,126300.0,0.164541647,0.204525,2332.0
2020-03-10,56.2,82.9,17.1,29.6,22.02476711158678,,,,,0.8714,187900.0,98500.0,0.164541647,0.204525,2332.0
2020-03-11,53.3,75.9,13.8,29.8,7.337660459530912,,,,,,175700.0,88600.0,0.164541647,0.204525,2332.0
2020-03-12,47.1,60.7,19.1,29.8,5.094374118739051,,,,,0.9824,184200.0,96700.0,0.164541647,0.204525,2332.0
2020-03-13,48.1,63.9,12.2,30.0,6.0012057858455226,,,,,0.9273,195200.0,104200.0,0.164541647,0.204525,2332.0
2020-03-14,50.1,78.0,9.3,29.9,6.665025865777423,,,,,0.8773,192200.0,125800.0,0.164541647,0.204525,2332.0
2020-03-15,51.0,77.5,12.3,29.8,3.0922730350749594,,,,,0.2826,201000.0,141400.0,0.164541647,0.204525,2332.0
2020-03-16,48.5,65.1,7.0,30.1,3.933436425386653,,,,,1.2087,159400.0,112700.0,0.164541647,0.204525,2332.0
2020-03-17,50.3,73.6,10.0,30.3,5.726381421476054,,,,,0.9,109500.0,77300.0,0.164541647,0.204525,2332.0
