Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,41.4,70.9,10.7,28.8,,,,,0.8,257300.0,145600.0,3798.0,52.588307561086644,-2.120751925586461
2020-03-02,39.0,75.4,7.1,28.9,,,,,0.6524,228200.0,122500.0,3798.0,52.588307569409785,-2.1207519632049543
2020-03-03,40.8,75.3,8.2,29.2,,,,,0.5238,181900.0,93000.0,3798.0,52.58830747749748,-2.1207520220780522
2020-03-04,38.5,86.8,5.2,29.4,,,,,0.4905,167900.0,83200.0,3798.0,52.58830765169421,-2.120751781027831
2020-03-05,39.1,87.9,9.3,29.1,1.0000000148529775,,,,0.1952,205000.0,98400.0,3798.0,52.58830745240008,-2.120752290226911
2020-03-06,39.1,74.2,3.3,29.3,134.13229365343557,,,,0.7714,235300.0,102700.0,3798.0,52.58830741892759,-2.1207519861238735
2020-03-07,46.2,81.2,9.6,29.5,23.712878289946623,,,,0.6,225100.0,125100.0,3798.0,52.58830764313916,-2.1207519162993376
2020-03-08,48.5,72.8,12.5,29.2,1.000000074264892,,,,0.5619,246600.0,150100.0,3798.0,52.588307401163725,-2.120751805117317
2020-03-09,44.5,80.6,10.6,29.4,20.71072009460179,,,,0.5905,217000.0,126300.0,3798.0,52.58830762118135,-2.1207518658690705
2020-03-10,53.4,84.0,11.4,29.2,15.625371799269626,,,,0.8714,187900.0,98500.0,3798.0,52.58830736128308,-2.120751954405569
2020-03-11,48.9,77.4,11.2,29.3,8.96128437458401,,,,,175700.0,88600.0,3798.0,52.58830757314688,-2.1207519404279727
2020-03-12,42.6,66.1,13.3,29.4,9.536543648748557,,,,0.9824,184200.0,96700.0,3798.0,52.58830756691343,-2.1207520333044574
2020-03-13,43.3,80.6,8.5,29.6,4.980830819691624,,,,0.9273,195200.0,104200.0,3798.0,52.58830756299918,-2.120752013932155
2020-03-14,46.6,89.1,10.1,29.5,2.1769044880403534,,,,0.8773,192200.0,125800.0,3798.0,52.58830745136535,-2.120751987602626
2020-03-15,46.8,83.2,9.3,29.4,2.266712185720229,,,,0.2826,201000.0,141400.0,3798.0,52.58830755201259,-2.120752005007882
2020-03-16,44.2,69.7,6.8,29.8,4.277153966111585,,,,1.2087,159400.0,112700.0,3798.0,52.588307487689974,-2.1207521583428477
2020-03-17,49.5,84.0,10.7,29.9,2.146777291925696,,,,0.9,109500.0,77300.0,3798.0,52.58830730267698,-2.120752152780929
2020-03-18,46.7,93.2,8.2,29.9,2.212792296712304,,,,0.5522,87000.0,62100.0,3798.0,52.58830766034222,-2.120752035356803
2020-03-19,41.5,83.4,7.1,30.0,3.249929019307725,,,,0.2818,80900.0,58500.0,3798.0,52.58830758059878,-2.120751988892072
2020-03-20,42.3,78.2,11.5,30.1,2.596378711406481,,,,1.0955,64200.0,46900.0,3798.0,52.58830744454003,-2.1207518393685976
2020-03-21,41.9,63.9,12.7,30.0,1.7839190166515655,,,,1.2652,51500.0,37000.0,3798.0,52.588307346992856,-2.120752007191427
2020-03-22,41.1,68.3,8.7,30.0,2.5350677047795154,,,,1.1,36400.0,23600.0,3798.0,52.588307395488435,-2.120752085580948
2020-03-23,40.9,67.8,6.4,29.9,5.15467017327859,,,,1.4542,28000.0,17600.0,3798.0,52.588307433741576,-2.1207519170667934
2020-03-24,45.5,71.7,7.6,29.9,3.262025268504398,,,,1.5667,22600.0,14200.0,3798.0,52.58830751195877,-2.1207519326706143
2020-03-25,45.8,54.5,5.3,29.9,4.285484194858626,,,,1.6913,14800.0,8900.0,3798.0,52.5883074227135,-2.1207520868275687
2020-03-26,43.9,53.0,6.1,29.9,8.877468642309903,,,,1.575,14600.0,8600.0,3798.0,52.58830747304739,-2.1207519695335386
2020-03-27,41.8,71.3,9.9,29.9,7.852134953727972,,,,1.45,13100.0,7800.0,3798.0,52.58830749076416,-2.120752157754464
2020-03-28,42.2,73.2,14.2,30.1,7.362018949190325,,,,1.0542,11400.0,7000.0,3798.0,52.58830750720365,-2.120752163188161
2020-03-29,39.7,60.4,15.9,30.4,17.671298941867672,,,,0.9958,10000.0,5800.0,3798.0,52.58830740296966,-2.120751907717946
2020-03-30,40.9,74.2,9.6,30.2,27.37364220890543,,,,0.6625,5700.0,2900.0,3798.0,52.58830752602813,-2.1207520190791076
2020-03-31,42.3,72.1,7.9,30.1,33.34250883419527,,,,1.1667,5500.0,2700.0,3798.0,52.58830745987024,-2.1207519295367483
2020-04-01,42.7,69.6,7.6,29.9,48.95506840842492,,,,0.9458,4400.0,2200.0,3798.0,52.5883074155931,-2.1207520636592108
2020-04-02,48.5,68.1,10.2,29.6,56.484432095205314,,,,1.028,4700.0,2300.0,3798.0,52.58830754746995,-2.120752139059764
2020-04-03,47.3,62.7,6.1,29.7,203.26226959658783,,,,1.484,5400.0,2600.0,3798.0,52.58830741954324,-2.12075178138107
2020-04-04,46.2,75.2,6.7,29.7,156.0320919559841,,,,1.932,5500.0,2700.0,3798.0,52.58830741474082,-2.1207520755922933
2020-04-05,54.0,56.8,12.8,29.5,7.8423611506166555,,,,2.116,5300.0,2500.0,3798.0,52.58830759213552,-2.120752032198321
2020-04-06,54.1,63.0,9.0,29.6,2.3122798159032936,,,,1.5923,3300.0,1900.0,3798.0,52.58830737657689,-2.1207521006755057
2020-04-07,50.1,62.1,4.4,30.0,6.1435492039224515,,,,1.8038,4200.0,2500.0,3798.0,52.58830745082004,-2.1207518511747327
2020-04-08,57.7,57.1,2.2,29.9,1.9750621283087841,,,,1.6423,4300.0,2200.0,3798.0,52.588307475152156,-2.120751960877804
2020-04-09,57.3,66.4,6.8,29.9,3.8609212979616134,,,,1.9577,4500.0,2800.0,3798.0,52.58830748725208,-2.120751816030776
2020-04-10,57.5,67.8,6.0,29.9,1.8215594088223872,,,,2.1192,3600.0,1800.0,3798.0,52.58830752657381,-2.1207519643105104
2020-04-11,60.9,59.8,5.0,29.8,0.9409025333531916,,,,1.8577,3700.0,2500.0,3798.0,52.5883073884762,-2.1207521023295595
2020-04-12,57.3,70.9,6.0,29.6,2.7174855871054895,,,,1.8115,3300.0,1700.0,3798.0,52.58830769565915,-2.1207520437955605
2020-04-13,44.5,62.6,13.9,30.0,2.236876304984941,,,,1.6654,3000.0,1800.0,3798.0,52.588307607984895,-2.120751935605436
