Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,41.6,70.6,21.6,28.8,,,,,0.8,257300.0,145600.0,128.0,53.101000895316034,-0.47953346751034914
2020-03-02,38.0,82.3,10.7,29.0,,,,,0.6524,228200.0,122500.0,128.0,53.10100090600595,-0.4795334955675162
2020-03-03,39.3,87.0,12.6,29.3,,,,,0.5238,181900.0,93000.0,128.0,53.10100076301889,-0.47953341915706976
2020-03-04,38.3,82.6,6.3,29.5,,,,,0.4905,167900.0,83200.0,128.0,53.101000838823204,-0.47953349061156886
2020-03-05,36.0,93.5,9.6,29.3,,,,,0.1952,205000.0,98400.0,128.0,53.101000679144846,-0.4795333293021751
2020-03-06,36.5,80.9,7.7,29.4,,,,,0.7714,235300.0,102700.0,128.0,53.101000896868015,-0.479533442464552
2020-03-07,45.2,83.5,15.7,29.6,,,,,0.6,225100.0,125100.0,128.0,53.10100077311008,-0.4795333733592367
2020-03-08,48.0,80.0,19.2,29.3,,,,,0.5619,246600.0,150100.0,128.0,53.10100074656226,-0.47953343087560324
2020-03-09,44.0,85.0,16.1,29.5,145.5334772368854,,,,0.5905,217000.0,126300.0,128.0,53.10100069353858,-0.47953341677473743
2020-03-10,52.5,81.1,20.9,29.3,60.169907429720105,,,,0.8714,187900.0,98500.0,128.0,53.10100084555962,-0.4795333714789067
2020-03-11,47.6,78.5,18.2,29.4,1.000000044558934,,,,,175700.0,88600.0,128.0,53.10100077751835,-0.4795335020346365
2020-03-12,42.3,71.6,25.3,29.4,1.000000044558934,,,,0.9824,184200.0,96700.0,128.0,53.10100085438173,-0.47953331108406594
2020-03-13,43.0,78.0,11.7,29.7,1.000000044558934,,,,0.9273,195200.0,104200.0,128.0,53.101000782316035,-0.47953357996571616
2020-03-14,46.0,86.9,12.8,29.6,1.000000044558934,,,,0.8773,192200.0,125800.0,128.0,53.101000860040685,-0.479533389917548
2020-03-15,46.8,83.2,16.5,29.4,1.000000044558934,,,,0.2826,201000.0,141400.0,128.0,53.1010007463241,-0.4795334671637158
2020-03-16,44.4,78.0,10.1,29.8,6.626356000260973,,,,1.2087,159400.0,112700.0,128.0,53.10100067178417,-0.4795335576576541
2020-03-17,50.4,79.6,18.6,29.9,1.0000000594119127,,,,0.9,109500.0,77300.0,128.0,53.10100074717639,-0.47953333461367015
2020-03-18,46.8,92.3,10.7,29.9,1.0000000594119127,,,,0.5522,87000.0,62100.0,128.0,53.101000697545366,-0.479533433713696
2020-03-19,42.2,78.5,5.5,30.1,3.7867638308013922,,,,0.2818,80900.0,58500.0,128.0,53.10100087931221,-0.4795333955524023
2020-03-20,42.0,80.3,13.5,30.2,3.1483543123299085,,,,1.0955,64200.0,46900.0,128.0,53.10100057130632,-0.47953354424942146
2020-03-21,41.1,72.2,13.1,30.2,2.7747714612733017,,,,1.2652,51500.0,37000.0,128.0,53.10100065841237,-0.4795334584639731
2020-03-22,40.4,74.2,9.1,30.2,5.536150254281393,,,,1.1,36400.0,23600.0,128.0,53.101000627231386,-0.4795335730882344
2020-03-23,43.2,66.1,10.5,30.1,4.4798847192615066,,,,1.4542,28000.0,17600.0,128.0,53.1010007883371,-0.47953333387890007
2020-03-24,45.9,65.6,11.3,30.0,1.8888910361042448,,,,1.5667,22600.0,14200.0,128.0,53.10100081514071,-0.47953344350121324
