Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,42.7,81.8,17.1,28.8,,,,,0.8,257300.0,145600.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-02,42.3,79.7,16.8,28.9,1.0000000594119127,,,,0.6524,228200.0,122500.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-03,43.5,74.0,12.9,29.3,1.0000000594119127,,,,0.5238,181900.0,93000.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-04,45.2,95.6,12.1,29.2,1.0000000594119127,,,,0.4905,167900.0,83200.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-05,42.5,88.7,13.9,29.0,16.138697894650583,,,,0.1952,205000.0,98400.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-06,43.8,81.0,22.3,29.3,16.017691291029937,,,,0.7714,235300.0,102700.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-07,49.8,89.3,19.5,29.6,1.0000001039708517,,,,0.6,225100.0,125100.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-08,47.2,84.3,21.9,29.3,1.0000001039708517,,,,0.5619,246600.0,150100.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-09,47.2,87.9,21.1,29.5,1.0000001039708517,,,,0.5905,217000.0,126300.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-10,50.7,99.7,23.3,29.4,1.0000001039708517,,,,0.8714,187900.0,98500.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-11,49.8,88.3,19.3,29.4,1.0000001039708517,,,,,175700.0,88600.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-12,44.3,75.1,24.4,29.5,1.0000001039708517,,,,0.9824,184200.0,96700.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-13,45.8,82.1,15.0,29.6,1.0000001039708517,,,,0.9273,195200.0,104200.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-14,48.1,91.5,16.8,29.5,2.5529250795290377,,,,0.8773,192200.0,125800.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-15,46.3,88.2,13.0,29.4,2.3860459536109024,,,,0.2826,201000.0,141400.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-16,44.3,74.4,9.1,29.8,2.304956737792371,,,,1.2087,159400.0,112700.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-17,49.4,90.8,14.7,29.9,2.2929321378455647,,,,0.9,109500.0,77300.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-18,49.6,96.5,13.1,29.8,1.0000001633827769,,,,0.5522,87000.0,62100.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-19,46.4,94.1,8.9,29.8,6.969692997034969,,,,0.2818,80900.0,58500.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-20,45.2,73.3,13.8,29.8,2.3848871891253225,,,,1.0955,64200.0,46900.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-21,44.9,75.2,28.8,29.7,2.6793778249124203,,,,1.2652,51500.0,37000.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-22,44.3,73.9,9.1,29.8,5.043661818891549,,,,1.1,36400.0,23600.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-23,45.9,71.4,12.2,29.8,6.123095027915518,,,,1.4542,28000.0,17600.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-24,48.3,87.0,14.3,29.8,4.557491495095553,,,,1.5667,22600.0,14200.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-25,47.3,69.1,11.2,29.8,23.10174663083649,,,,1.6913,14800.0,8900.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-26,47.0,60.4,7.0,29.8,35.42121844297679,,,,1.575,14600.0,8600.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-27,44.4,65.1,8.9,29.8,26.9662380126634,,,,1.45,13100.0,7800.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-28,45.1,63.7,15.5,29.9,15.415769309092989,,,,1.0542,11400.0,7000.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-29,41.3,55.2,17.9,30.2,114.51446811992776,,,,0.9958,10000.0,5800.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-30,41.4,63.1,13.3,30.2,254.74781405643128,,,,0.6625,5700.0,2900.0,0.2375955978362245,0.2698828876070617,2215.0
2020-03-31,46.2,58.8,13.5,30.0,199.44518579929465,,,,1.1667,5500.0,2700.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-01,43.0,67.3,10.7,29.2,257.9092364144865,,,,0.9458,4400.0,2200.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-02,46.6,81.5,12.1,29.7,0.0007489962873875,,,,1.028,4700.0,2300.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-03,47.5,89.5,8.3,29.7,4.55759459311483,,,,1.484,5400.0,2600.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-04,49.8,76.3,15.9,29.6,4.951961614549286,,,,1.932,5500.0,2700.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-05,55.1,75.1,23.0,29.3,2.036312350780593,,,,2.116,5300.0,2500.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-06,49.4,86.7,9.4,29.6,6.23534898716888,,,,1.5923,3300.0,1900.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-07,51.1,64.8,13.3,29.9,3.9203466107122233,,,,1.8038,4200.0,2500.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-08,54.8,61.4,6.1,29.8,11.647238757252117,,,,1.6423,4300.0,2200.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-09,59.8,64.2,8.5,29.8,2.944920691137185,,,,1.9577,4500.0,2800.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-10,62.2,54.3,11.1,29.7,1.63105361150819,,,,2.1192,3600.0,1800.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-11,59.1,60.9,5.8,29.8,1.9056621600464645,,,,1.8577,3700.0,2500.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-12,53.7,79.4,5.3,29.5,2.158508154089832,,,,1.8115,3300.0,1700.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-13,54.1,67.9,13.7,29.7,1.9271977997354068,,,,1.6654,3000.0,1800.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-14,47.2,69.4,10.5,29.9,1.701377506354636,,,,2.2654,1900.0,1000.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-15,50.5,59.9,14.8,29.7,1.0414688167791135,,,,2.2077,2700.0,1300.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-16,54.8,65.6,14.7,29.5,3.937529736600053,,,,1.5115,2800.0,1600.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-17,52.7,90.3,15.2,29.5,1.3387476274047792,,,,0.6692,3100.0,1700.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-18,51.6,91.3,15.3,29.6,3.6285958190452208,,,,1.0038,3200.0,1900.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-19,53.4,81.4,9.7,29.6,1.905283009780229,,,,2.2038,2300.0,1100.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-20,55.3,58.2,10.1,29.5,1.3680376850661642,,,,2.1071,3100.0,1900.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-21,54.0,69.2,6.4,29.5,1.7041613867285277,,,,2.1536,3300.0,2300.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-22,55.5,65.3,4.7,29.6,1.3109648390383477,,,,2.1964,3900.0,2200.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-23,56.2,65.8,5.7,29.7,0.9708185414068284,,,,2.2536,2900.0,1800.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-24,52.3,82.5,5.4,29.6,2.118690264891593,,,,2.2107,4500.0,2800.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-25,51.9,87.6,5.5,29.5,1.1922226709902175,,,,2.2536,3500.0,2300.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-26,51.7,84.5,6.3,29.5,0.9135226889503784,,,,2.2929,3900.0,2400.0,0.2375955978362245,0.2698828876070617,2215.0
2020-04-27,51.1,90.3,5.0,29.3,0.9683443258271132,,,,1.2964,3300.0,2100.0,0.2375955978362245,0.2698828876070617,2215.0
