Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-25,51.2,51.9,4.4,30.2,1.460126445164179,,,,1.6913,14800.0,8900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-03-26,51.1,45.8,7.8,30.1,1.0000004010305474,,,,1.575,14600.0,8600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-03-27,51.0,52.6,11.4,30.1,2.683815939532912,,,,1.45,13100.0,7800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-03-28,50.4,56.0,18.5,30.3,1.8619554214475311,,,,1.0542,11400.0,7000.0,0.1708980402479002,0.2066312123493976,3228.0
2020-03-29,46.3,45.0,22.4,30.6,1.9227824580082744,,,,0.9958,10000.0,5800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-03-30,45.8,62.8,13.0,30.5,2.032596375966553,,,,0.6625,5700.0,2900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-03-31,49.3,52.7,10.0,30.4,4.745491825095138,,,,1.1667,5500.0,2700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-01,49.6,48.0,7.0,30.2,4.084573172151934,,,,0.9458,4400.0,2200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-02,54.3,52.0,8.3,30.0,2.585751104053835,,,,1.028,4700.0,2300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-03,53.4,56.4,6.8,30.0,1.0000007575024152,,,,1.484,5400.0,2600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-04,55.4,55.8,10.0,30.1,2.573507152621452,,,,1.932,5500.0,2700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-05,60.1,51.0,11.1,29.8,9.840702994451084,,,,2.116,5300.0,2500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-06,59.0,49.0,7.5,30.0,14.003577133882256,,,,1.5923,3300.0,1900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-07,62.0,42.0,7.5,30.3,30.113673706524555,,,,1.8038,4200.0,2500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-08,66.0,53.3,3.7,30.2,32.302828049107724,,,,1.6423,4300.0,2200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-09,71.4,41.0,7.4,30.2,28.117357759263378,,,,1.9577,4500.0,2800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-10,69.5,44.5,10.3,30.2,49.98608290756433,,,,2.1192,3600.0,1800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-11,66.0,56.0,2.0,30.2,47.74488219144832,,,,1.8577,3700.0,2500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-12,67.3,48.6,6.0,29.9,93.96060879460266,,,,1.8115,3300.0,1700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-13,50.5,52.8,17.3,30.3,0.0007489965210116,,,,1.6654,3000.0,1800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-14,50.5,48.5,5.0,30.3,2.0101941189668024,,,,2.2654,1900.0,1000.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-15,57.9,40.3,6.0,30.1,3.175031377327429,,,,2.2077,2700.0,1300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-16,57.2,54.8,4.2,29.9,6.179849491031548,,,,1.5115,2800.0,1600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-17,50.0,94.0,9.0,29.9,3.1211629528198,,,,0.6692,3100.0,1700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-20,62.9,41.7,15.3,29.9,3.570866544642614,,,,2.1071,3100.0,1900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-21,63.2,41.1,12.9,29.9,3.290746959357999,,,,2.1536,3300.0,2300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-22,67.8,39.3,9.8,30.0,6.868616028346861,,,,2.1964,3900.0,2200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-23,69.7,42.3,3.8,30.0,3.764785340515501,,,,2.2536,2900.0,1800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-24,66.4,41.4,5.1,29.9,2.2068936443607443,,,,2.2107,4500.0,2800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-25,59.5,60.0,5.6,29.9,1.9227259928043403,,,,2.2536,3500.0,2300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-26,61.3,50.1,3.4,29.9,1.666597962756835,,,,2.2929,3900.0,2400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-27,62.6,51.4,2.5,29.7,1.6937469733734785,,,,1.2964,3300.0,2100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-28,49.7,92.7,5.8,29.6,1.7435994719523258,,,,0.3464,4300.0,2800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-29,53.4,80.0,11.5,29.5,1.352633187637352,,,,1.2143,3500.0,1900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-04-30,50.6,80.2,12.8,29.3,1.5550968459084893,,,,0.9111,5100.0,2600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-01,57.0,54.1,13.0,29.5,1.0849372209872803,,,,1.5964,4900.0,2600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-04,60.7,54.7,8.3,30.0,0.97125748904402,,,,2.2179,2700.0,900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-05,55.8,54.4,9.2,30.1,1.0026423489605047,,,,2.4464,3100.0,1800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-06,62.2,43.5,5.4,30.2,0.9851067613663584,,,,2.5786,4400.0,1900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-07,67.2,49.6,6.0,30.1,1.1571136830639714,,,,2.4759,4500.0,2100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-08,68.0,46.5,5.7,30.0,1.08878223462712,,,,2.3207,4600.0,1600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-10,55.4,73.4,20.6,29.8,1.010777235556944,,,,1.3033,3900.0,1400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-11,53.0,44.5,21.0,30.0,1.0403077245270018,,,,1.7483,3500.0,1300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-12,54.7,41.0,5.0,30.1,0.998491224638578,,,,2.1033,3300.0,1300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-13,54.4,48.1,13.6,30.0,0.9541630563545028,,,,2.0828,4400.0,1900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-14,55.3,42.5,11.8,30.1,0.9939945962032616,,,,2.58,4400.0,1700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-15,60.6,44.3,5.4,30.2,1.0361508978495189,,,,2.32,5100.0,1800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-16,61.2,44.2,6.1,30.2,0.936920055658912,,,,1.89,3300.0,900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-17,62.3,52.5,7.2,30.2,1.0075597976445818,,,,2.3967,4300.0,1500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-18,65.3,50.2,10.7,30.2,1.013595772375129,,,,2.8833,4500.0,1200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-19,68.0,57.7,6.3,30.2,1.0376843671610707,,,,3.0467,3400.0,1300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-20,72.1,42.6,6.5,30.1,0.9960909290117168,,,,2.9533,6800.0,2400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-21,73.2,42.3,4.0,30.1,1.0358721525730017,,,,2.7933,4400.0,1700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-22,65.5,46.5,17.3,30.0,0.9743445796179532,,,,2.4067,5000.0,1400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-23,60.4,54.0,15.3,30.2,0.9676201416141768,,,,2.2133,4500.0,1400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-24,64.4,54.2,11.4,30.4,0.9693176592304992,,,,2.2067,5400.0,1500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-25,71.5,42.5,5.8,30.5,0.9840708697935532,,,,2.9367,4100.0,1200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-26,73.9,38.8,4.7,30.5,0.989837885476257,,,,2.94,4000.0,1500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-27,73.5,42.3,3.2,30.5,1.0521036084107325,,,,2.5633,5100.0,1800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-28,69.3,43.0,6.5,30.4,1.0029826656752987,,,,3.0867,5500.0,1800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-29,71.8,39.2,7.0,30.2,1.0264467066402714,,,,3.1467,6400.0,1900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-30,73.3,38.8,7.2,30.1,1.0031751949377734,,,,2.9267,5300.0,1700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-05-31,73.3,37.7,9.7,30.1,1.022613453553108,,,,2.9467,6300.0,1900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-01,72.9,41.9,9.1,30.1,0.9992076638675826,,,,2.9233,6000.0,1700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-02,73.9,39.3,7.9,30.0,1.0046511253340658,,,,2.7871,5400.0,1900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-03,63.3,71.5,1.5,29.7,1.0399906495101776,,,,0.7968,6800.0,2100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-04,59.0,52.5,9.5,29.6,1.0129702926438324,,,,1.2742,7700.0,2700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-05,61.5,42.8,15.4,29.4,1.0094755735421217,,,,1.7517,10200.0,3200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-06,54.9,67.9,13.3,29.5,1.0022214799273457,,,,1.0531,8700.0,2500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-07,64.3,49.7,4.4,29.8,0.9995638433101208,,,,1.7813,10700.0,3200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-08,61.9,52.8,7.3,30.0,1.037821349665517,,,,1.6065,4800.0,1700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-09,61.7,64.5,7.7,30.1,1.0111591289625357,,,,2.3115,3300.0,1300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-10,55.9,78.6,4.6,29.9,1.0435630170999108,,,,1.0238,4000.0,1400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-11,63.2,70.1,10.1,29.8,1.0122791839976897,,,,1.1344,4100.0,1700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-12,62.8,80.0,9.8,29.5,1.0102765761707984,,,,1.25,4700.0,1700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-13,66.6,53.9,11.9,29.7,1.0018329292071495,,,,2.2875,4100.0,1600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-14,66.3,62.4,7.8,29.9,1.00255569135348,,,,1.7438,5900.0,1900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-15,68.7,51.9,7.2,30.0,1.0029252323690447,,,,2.0844,5000.0,1600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-16,67.9,59.1,7.2,29.9,1.0059431857886616,,,,2.0469,4500.0,1300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-17,69.0,54.1,4.9,29.8,1.006636444730179,,,,1.7844,5600.0,1800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-18,59.6,85.9,4.8,29.8,1.0056414725207603,,,,0.7969,5800.0,2100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-19,61.2,73.3,14.4,30.0,1.0042788395731816,,,,1.3813,7000.0,2300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-20,66.9,60.6,11.7,30.1,0.9984371855936364,,,,2.1813,5900.0,1800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-21,66.3,57.9,13.2,30.0,1.0012580740872834,,,,2.1219,8200.0,2500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-22,65.5,56.1,13.4,30.2,1.0102090095315557,,,,3.2406,6800.0,2100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-23,74.2,46.2,6.5,30.1,1.008325896185655,,,,3.025,6200.0,1900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-24,82.7,39.2,8.9,30.0,1.0086181011013486,,,,2.8219,6600.0,2300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-25,84.2,37.7,9.2,29.9,1.003184061554789,,,,2.9875,7100.0,2700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-26,67.5,67.6,13.4,29.8,1.002946246332202,,,,2.975,7200.0,2700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-28,64.1,55.9,19.5,29.8,1.0012116208238993,,,,2.2625,9600.0,3500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-29,63.8,53.9,15.0,29.8,1.0039485664792345,,,,1.7938,7700.0,2700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-06-30,62.1,90.1,10.8,29.7,1.0070276259922173,,,,1.3313,8000.0,2800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-01,66.1,67.1,13.6,29.7,1.0052574095765832,,,,1.5194,17400.0,6200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-02,66.3,57.3,9.4,29.9,1.0358530913005335,,,,1.9548,14900.0,5900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-03,63.6,62.1,18.6,30.0,1.0330963229162518,,,,2.2452,16800.0,6900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-04,64.0,83.0,16.8,29.8,1.0298759992971311,,,,0.9677,16200.0,5900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-05,65.5,46.8,14.6,29.9,1.000673887370345,,,,0.2333,19100.0,7300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-06,64.9,50.9,10.0,30.1,1.0311710366074571,,,,2.113,16500.0,6500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-07,64.5,56.1,13.9,30.1,1.0014170196854075,,,,1.6742,15000.0,5600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-08,67.2,75.9,7.9,29.9,1.0325011010043716,,,,1.2387,16400.0,7200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-09,64.7,79.7,12.7,29.8,1.0022722960347876,,,,1.0516,18300.0,8300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-10,64.8,44.3,10.9,30.1,1.0018047171848017,,,,1.8645,31900.0,13600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-11,68.0,40.0,12.0,30.3,1.0004026802303274,,,,2.5161,39300.0,15900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-12,70.5,42.9,7.0,30.3,1.0014079070519253,,,,2.8323,48000.0,20000.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-13,70.6,46.7,8.6,30.2,1.00296380071296,,,,2.471,38400.0,16400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-14,65.8,70.0,5.9,30.0,1.0019703004140177,,,,1.6129,31600.0,13300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-15,63.2,67.4,4.5,30.0,1.0611983331502004,,,,1.2839,35600.0,15300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-16,69.3,60.2,7.6,30.1,1.0019498578722297,,,,2.26,34400.0,15900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-17,71.2,61.8,7.9,30.1,1.0016702933928467,,,,2.8571,39900.0,18300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-18,67.5,62.5,7.1,30.1,1.0004110703013416,,,,2.7067,43600.0,20300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-19,63.3,76.1,7.1,30.0,0.999622285301118,,,,1.9,54800.0,25300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-20,66.6,47.4,8.6,30.2,1.031004314374975,,,,2.9633,46200.0,21400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-21,67.5,44.1,5.8,30.3,1.002717386668729,,,,2.9967,37900.0,18100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-22,68.5,51.1,8.2,30.2,1.0613348960600362,,,,2.7367,42900.0,21800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-23,67.0,60.8,10.4,30.0,1.0023324984755952,,,,2.3667,44800.0,23400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-24,69.3,68.7,9.3,29.9,1.00240379084513,,,,1.8867,58100.0,31800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-25,64.2,92.2,13.2,29.7,1.0022797013938376,,,,1.1567,65400.0,38000.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-26,66.1,66.4,12.4,29.8,1.0013030480186542,,,,1.7733,78700.0,43300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-27,64.0,87.9,15.2,29.7,1.032346823952492,,,,1.1267,63700.0,35100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-28,65.3,54.3,10.9,29.9,1.0323273864511842,,,,1.8267,54800.0,30400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-29,64.8,59.0,6.2,30.1,1.0323387687624213,,,,2.7,60400.0,34000.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-30,71.1,53.5,5.2,30.0,1.002861372449582,,,,3.2586,75600.0,42800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-07-31,77.8,50.1,8.6,29.8,1.002573912517719,,,,2.6483,83900.0,47000.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-01,68.2,69.6,7.3,30.0,1.0308682283806991,,,,2.469,99100.0,61400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-02,66.0,62.3,7.6,30.0,1.0011942574921395,,,,2.7,107000.0,57900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-03,66.5,50.3,8.6,30.0,1.0021853896218489,,,,2.3724,86600.0,47000.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-04,64.4,57.6,10.3,30.0,1.0603269907613966,,,,2.4793,70300.0,38300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-05,68.3,66.6,15.2,29.9,1.0014134426003451,,,,2.4724,72200.0,39300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-06,72.5,70.2,6.6,30.0,1.0012647942803314,,,,1.8241,73600.0,40600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-07,78.1,52.7,3.8,30.0,1.0019174012693914,,,,2.5643,89100.0,49600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-08,79.1,57.8,8.3,30.0,1.0011763572955326,,,,1.8607,102900.0,63800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-09,78.9,56.2,8.2,30.0,1.0300551564983995,,,,2.4,115300.0,64800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-10,77.6,60.9,6.8,29.9,1.002162877966273,,,,2.3964,95500.0,54900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-11,83.3,53.1,4.4,29.9,1.00141850261982,,,,1.1444,82400.0,49100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-12,84.7,47.4,5.0,29.9,1.0022919838491262,,,,2.7667,86800.0,50500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-13,73.6,77.0,4.1,29.8,1.0014232934553744,,,,1.7929,87700.0,49700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-14,66.4,86.5,6.0,29.9,1.0017629917598765,,,,0.7464,108700.0,63400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-15,64.8,94.8,3.6,29.9,1.0008527916025691,,,,0.6,107400.0,65500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-16,67.0,85.4,2.5,29.8,1.0018595767742562,,,,1.375,117900.0,64900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-17,67.0,79.2,7.4,29.7,1.0021047991356151,,,,1.5857,106400.0,59500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-18,68.8,76.1,13.2,29.8,1.0900934695720164,,,,1.5643,96500.0,56300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-19,66.2,94.2,8.1,29.5,1.0025411332950844,,,,0.6107,96200.0,55100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-20,68.4,59.0,11.6,29.6,1.0895914010941616,,,,2.6259,96900.0,53600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-21,67.3,73.7,25.3,29.6,1.0017954075502942,,,,1.7037,110900.0,63000.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-22,66.0,66.3,15.7,29.9,1.059375505861961,,,,2.1074,112800.0,68200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-23,64.7,75.2,8.3,30.0,1.0012549046553771,,,,1.7577,121800.0,66500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-24,65.0,79.8,8.0,30.0,1.0025609342140471,,,,1.6269,107300.0,59200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-25,65.4,81.0,21.5,29.5,1.002493272065189,,,,1.2346,91700.0,51500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-26,67.0,60.4,10.6,29.9,1.0027931289625125,,,,1.6462,91900.0,52300.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-27,61.2,84.7,7.3,29.7,1.060681051255182,,,,0.772,97700.0,54200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-28,60.6,83.4,4.7,29.5,1.0019984208489578,,,,1.3,117200.0,66100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-29,57.9,67.7,13.7,29.8,1.0017711036701686,,,,1.1462,115400.0,71000.0,0.1708980402479002,0.2066312123493976,3228.0
2020-08-30,60.5,59.0,11.2,30.0,1.0015130105228776,,,,1.6231,122800.0,67400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-01,61.5,58.8,2.0,30.1,1.0026379807586154,,,,1.6308,93300.0,50200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-02,60.2,78.3,6.5,30.1,1.0612238295140752,,,,1.3692,92600.0,48800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-03,63.3,88.0,12.0,30.0,1.0029199857722677,,,,0.9731,93200.0,47500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-04,61.7,72.5,4.9,30.1,1.003139635298728,,,,1.2808,112700.0,57100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-05,60.5,63.9,6.8,30.1,1.0018480912624772,,,,1.5769,108900.0,61900.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-06,64.4,64.3,5.8,30.1,1.0018981074535307,,,,,117300.0,60100.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-07,62.6,73.5,6.3,30.2,1.0327356762356057,,,,1.8833,97800.0,49400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-08,68.4,80.8,5.1,30.2,1.0904098633390822,,,,1.82,81500.0,43400.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-09,66.3,79.7,4.5,30.2,1.0042728389510522,,,,1.2292,82100.0,42800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-10,62.2,57.8,3.7,30.2,1.0037317893486426,,,,1.8375,88900.0,46200.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-11,59.0,67.9,5.3,30.0,1.0025897140079398,,,,1.4583,115400.0,61600.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-12,64.6,67.3,8.4,30.1,1.0020014540979336,,,,2.0083,103200.0,59700.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-13,68.3,65.7,6.7,30.2,1.00207409034415,,,,1.9917,112700.0,58500.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-14,70.3,60.2,3.6,30.1,1.033196643609925,,,,1.6792,94500.0,49800.0,0.1708980402479002,0.2066312123493976,3228.0
2020-09-15,72.4,65.0,5.0,30.0,1.003986622420076,,,,1.6167,76300.0,41300.0,0.1708980402479002,0.2066312123493976,3228.0
