Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,42.8,71.7,15.0,29.0,1.0000000148529775,,,,0.8,257300.0,145600.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-02,41.4,81.9,8.3,29.0,27.28095765530682,,,,0.6524,228200.0,122500.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-03,40.4,77.7,9.5,29.4,1.0000000297059557,,,,0.5238,181900.0,93000.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-04,39.3,93.0,6.1,29.5,10.553538844757355,,,,0.4905,167900.0,83200.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-05,41.4,95.1,10.8,29.1,1.000000044558934,,,,0.1952,205000.0,98400.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-06,38.8,82.6,4.8,29.4,1.000000044558934,,,,0.7714,235300.0,102700.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-07,44.5,87.0,11.3,29.7,1.000000044558934,,,,0.6,225100.0,125100.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-08,48.4,82.5,17.1,29.5,1.000000044558934,,,,0.5619,246600.0,150100.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-09,45.1,82.5,12.3,29.6,6.156050133391084,,,,0.5905,217000.0,126300.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-10,53.8,91.0,15.5,29.5,5.658775000939448,,,,0.8714,187900.0,98500.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-11,50.6,85.5,13.1,29.6,3.494882661467596,,,,,175700.0,88600.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-12,44.4,69.3,17.0,29.6,1.000000148529795,,,,0.9824,184200.0,96700.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-13,45.8,54.8,11.0,29.8,1.000000148529795,,,,0.9273,195200.0,104200.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-14,47.9,86.3,10.0,29.7,3.691446578402704,,,,0.8773,192200.0,125800.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-15,47.8,86.4,13.0,29.6,1.0000001782357593,,,,0.2826,201000.0,141400.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-16,42.5,79.0,5.0,29.9,2.81100607954101,,,,1.2087,159400.0,112700.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-17,47.2,84.8,11.0,30.1,8.112658037693615,,,,0.9,109500.0,77300.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-18,51.9,85.3,11.4,30.0,5.256486031439784,,,,0.5522,87000.0,62100.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-19,44.9,96.6,7.3,30.1,6.367051823876759,,,,0.2818,80900.0,58500.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-20,44.5,71.8,12.3,30.1,1.0000003119126202,,,,1.0955,64200.0,46900.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-21,43.3,66.5,14.6,30.1,16.471221787763472,,,,1.2652,51500.0,37000.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-22,43.4,66.2,12.2,30.1,8.802142060966485,,,,1.1,36400.0,23600.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-23,41.6,60.3,7.9,30.1,13.317316144698648,,,,1.4542,28000.0,17600.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-24,44.0,59.8,6.6,30.1,40.128509768261736,,,,1.5667,22600.0,14200.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-25,41.5,59.5,4.5,30.0,173.27487518267094,,,,1.6913,14800.0,8900.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-26,40.6,61.1,7.1,30.0,444.0517052971755,,,,1.575,14600.0,8600.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-27,44.3,62.5,8.7,30.0,472.94335042594446,,,,1.45,13100.0,7800.0,0.1574621833772247,0.1824235346733918,992.0
2020-03-28,44.5,66.8,13.5,30.1,1414.0010066249836,,,,1.0542,11400.0,7000.0,0.1574621833772247,0.1824235346733918,992.0
