Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,41.7,69.2,17.1,28.8,,,,,0.8,257300.0,145600.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-02,40.0,79.6,7.8,28.9,,,,,0.6524,228200.0,122500.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-03,38.8,82.4,8.8,29.2,,,,,0.5238,181900.0,93000.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-04,38.8,87.2,6.8,29.4,,,,,0.4905,167900.0,83200.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-05,40.4,94.8,12.6,29.0,,,,,0.1952,205000.0,98400.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-06,39.9,76.2,7.0,29.3,,,,,0.7714,235300.0,102700.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-07,43.2,83.5,12.3,29.6,,,,,0.6,225100.0,125100.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-08,48.7,76.2,17.6,29.3,,,,,0.5619,246600.0,150100.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-09,43.2,82.1,12.6,29.4,,,,,0.5905,217000.0,126300.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-10,53.8,86.4,17.2,29.3,1.0000000148529775,,,,0.8714,187900.0,98500.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-11,49.9,77.9,15.2,29.4,89.75485978917374,,,,,175700.0,88600.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-12,44.3,65.1,19.7,29.4,38.85479594618221,,,,0.9824,184200.0,96700.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-13,44.6,72.7,10.5,29.6,19.92337205382559,,,,0.9273,195200.0,104200.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-14,47.0,85.4,11.9,29.6,18.520639547119785,,,,0.8773,192200.0,125800.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-15,47.6,87.0,13.7,29.4,1.0000000891178715,,,,0.2826,201000.0,141400.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-16,43.1,79.1,5.9,29.7,5.094374118739051,,,,1.2087,159400.0,112700.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-17,47.1,83.0,15.0,29.9,7.751627879239341,,,,0.9,109500.0,77300.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-18,51.1,88.0,12.8,29.9,2.6737576987747653,,,,0.5522,87000.0,62100.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-19,43.5,93.0,8.6,29.9,2.307670627642503,,,,0.2818,80900.0,58500.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-20,42.7,81.4,13.0,30.0,5.644607425069075,,,,1.0955,64200.0,46900.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-21,41.1,70.3,13.3,29.9,4.22253255284527,,,,1.2652,51500.0,37000.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-22,40.6,70.8,12.0,29.9,2.3803785334314425,,,,1.1,36400.0,23600.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-23,41.8,66.8,12.0,29.9,1.4455152694467284,,,,1.4542,28000.0,17600.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-24,44.3,61.7,10.4,29.9,2.6311967448924616,,,,1.5667,22600.0,14200.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-25,42.4,61.7,7.3,29.9,3.8444521631464417,,,,1.6913,14800.0,8900.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-26,41.4,65.3,9.6,29.8,1.7689856522389935,,,,1.575,14600.0,8600.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-27,42.5,71.6,10.8,29.9,3.387878951645838,,,,1.45,13100.0,7800.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-28,42.1,73.8,15.2,30.0,2.8110077078628364,,,,1.0542,11400.0,7000.0,0.1612945039751123,0.1886979377274565,1924.0
2020-03-29,38.7,64.8,16.1,30.2,4.127119550671151,,,,0.9958,10000.0,5800.0,0.1612945039751123,0.1886979377274565,1924.0
