Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,43.6,67.7,17.7,29.1,,,,,0.8,257300.0,145600.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-02,42.0,80.7,8.4,29.2,,,,,0.6524,228200.0,122500.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-03,41.1,79.4,10.3,29.5,,,,,0.5238,181900.0,93000.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-04,41.0,86.0,7.0,29.7,,,,,0.4905,167900.0,83200.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-05,42.3,97.7,12.3,29.3,,,,,0.1952,205000.0,98400.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-06,40.2,76.0,7.5,29.6,,,,,0.7714,235300.0,102700.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-07,44.7,84.0,13.3,29.9,,,,,0.6,225100.0,125100.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-08,48.8,80.6,18.2,29.6,,,,,0.5619,246600.0,150100.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-09,45.5,79.3,15.6,29.8,,,,,0.5905,217000.0,126300.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-10,54.7,87.3,18.6,29.6,,,,,0.8714,187900.0,98500.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-11,51.6,80.7,17.1,29.7,,,,,,175700.0,88600.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-12,46.3,60.9,20.6,29.7,,,,,0.9824,184200.0,96700.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-13,46.0,68.9,11.8,30.0,145.5334772368854,,,,0.9273,195200.0,104200.0,0.1538987844094236,0.1865297812058991,1705.0
2020-03-14,47.4,88.0,12.6,29.9,60.1699074297201,,,,0.8773,192200.0,125800.0,0.1538987844094236,0.1865297812058991,1705.0
