Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,41.6,70.6,21.6,28.8,,,,,0.8,257300.0,145600.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-02,38.0,82.3,10.7,29.0,,,,,0.6524,228200.0,122500.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-03,39.3,87.0,12.6,29.3,,,,,0.5238,181900.0,93000.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-04,38.3,82.6,6.3,29.5,,,,,0.4905,167900.0,83200.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-05,36.0,93.5,9.6,29.3,,,,,0.1952,205000.0,98400.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-06,36.5,80.9,7.7,29.4,,,,,0.7714,235300.0,102700.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-07,45.2,83.5,15.7,29.6,,,,,0.6,225100.0,125100.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-08,48.0,80.0,19.2,29.3,,,,,0.5619,246600.0,150100.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-09,44.0,85.0,16.1,29.5,145.5334772368854,,,,0.5905,217000.0,126300.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-10,52.5,81.1,20.9,29.3,60.1699074297201,,,,0.8714,187900.0,98500.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-11,47.6,78.5,18.2,29.4,1.000000044558934,,,,,175700.0,88600.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-12,42.3,71.6,25.3,29.4,1.000000044558934,,,,0.9824,184200.0,96700.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-13,43.0,78.0,11.7,29.7,1.000000044558934,,,,0.9273,195200.0,104200.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-14,46.0,86.9,12.8,29.6,1.000000044558934,,,,0.8773,192200.0,125800.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-15,46.8,83.2,16.5,29.4,1.000000044558934,,,,0.2826,201000.0,141400.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-16,44.4,78.0,10.1,29.8,6.626356000260972,,,,1.2087,159400.0,112700.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-17,50.4,79.6,18.6,29.9,1.0000000594119127,,,,0.9,109500.0,77300.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-18,46.8,92.3,10.7,29.9,1.0000000594119127,,,,0.5522,87000.0,62100.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-19,42.2,78.5,5.5,30.1,3.786763830801392,,,,0.2818,80900.0,58500.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-20,42.0,80.3,13.5,30.2,3.148354312329909,,,,1.0955,64200.0,46900.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-21,41.1,72.2,13.1,30.2,2.774771461273302,,,,1.2652,51500.0,37000.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-22,40.4,74.2,9.1,30.2,5.536150254281394,,,,1.1,36400.0,23600.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-23,43.2,66.1,10.5,30.1,4.479884719261507,,,,1.4542,28000.0,17600.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-24,45.9,65.6,11.3,30.0,1.8888910361042448,,,,1.5667,22600.0,14200.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-25,45.5,60.0,7.7,30.0,4.844924254699745,,,,1.6913,14800.0,8900.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-26,41.4,69.4,8.2,30.0,6.269799194493121,,,,1.575,14600.0,8600.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-27,40.8,78.3,12.3,30.1,5.035957814188529,,,,1.45,13100.0,7800.0,0.2153744201457919,0.2369451006664081,128.0
2020-03-28,42.2,78.8,17.8,30.3,5.4237283693791625,,,,1.0542,11400.0,7000.0,0.2153744201457919,0.2369451006664081,128.0
