Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,43.6,67.7,17.7,29.1,,,,,0.8,257300.0,145600.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-02,42.0,80.7,8.4,29.2,,,,,0.6524,228200.0,122500.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-03,41.1,79.4,10.3,29.5,,,,,0.5238,181900.0,93000.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-04,41.0,86.0,7.0,29.7,,,,,0.4905,167900.0,83200.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-05,42.3,97.7,12.3,29.3,,,,,0.1952,205000.0,98400.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-06,40.2,76.0,7.5,29.6,,,,,0.7714,235300.0,102700.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-07,44.7,84.0,13.3,29.9,,,,,0.6,225100.0,125100.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-08,48.8,80.6,18.2,29.6,,,,,0.5619,246600.0,150100.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-09,45.5,79.3,15.6,29.8,,,,,0.5905,217000.0,126300.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-10,54.7,87.3,18.6,29.6,1.0000000297059557,,,,0.8714,187900.0,98500.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-11,51.6,80.7,17.1,29.7,1.0000000297059557,,,,,175700.0,88600.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-12,46.3,60.9,20.6,29.7,1.0000000297059557,,,,0.9824,184200.0,96700.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-13,46.0,68.9,11.8,30.0,1.0000000297059557,,,,0.9273,195200.0,104200.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-14,47.4,88.0,12.6,29.9,1.0000000297059557,,,,0.8773,192200.0,125800.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-15,49.0,83.9,14.9,29.7,1.0000000297059557,,,,0.2826,201000.0,141400.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-16,44.6,77.0,5.9,30.1,10.553538844757355,,,,1.2087,159400.0,112700.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-17,47.3,83.0,13.1,30.3,6.626356000260972,,,,0.9,109500.0,77300.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-18,51.8,84.8,13.9,30.2,1.0000000594119127,,,,0.5522,87000.0,62100.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-19,44.9,94.2,9.0,30.2,1.0000000594119127,,,,0.2818,80900.0,58500.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-20,44.1,80.2,13.6,30.3,5.644606418998274,,,,1.0955,64200.0,46900.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-21,43.3,70.0,17.4,30.3,4.222531549370271,,,,1.2652,51500.0,37000.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-22,42.3,73.5,14.8,30.3,3.484680159467924,,,,1.1,36400.0,23600.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-23,42.4,67.0,11.7,30.3,3.878710913212344,,,,1.4542,28000.0,17600.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-24,43.9,62.5,7.8,30.2,1.932112112793548,,,,1.5667,22600.0,14200.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-25,38.5,73.8,5.4,30.2,4.742698547741755,,,,1.6913,14800.0,8900.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-26,40.4,75.2,9.3,30.2,5.347722398212337,,,,1.575,14600.0,8600.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-27,44.6,67.2,12.4,30.2,1.7075196584803245,,,,1.45,13100.0,7800.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-28,43.8,73.5,14.4,30.3,2.623661266518482,,,,1.0542,11400.0,7000.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-29,38.7,68.7,15.2,30.6,4.664097795709137,,,,0.9958,10000.0,5800.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-30,40.7,78.9,8.4,30.4,8.076410359440985,,,,0.6625,5700.0,2900.0,0.1443089128916754,0.1731772565364548,3536.0
2020-03-31,41.1,76.3,10.2,30.4,6.123097028733037,,,,1.1667,5500.0,2700.0,0.1443089128916754,0.1731772565364548,3536.0
2020-04-01,40.1,72.2,4.4,30.1,9.349217883706157,,,,0.9458,4400.0,2200.0,0.1443089128916754,0.1731772565364548,3536.0
2020-04-02,47.6,68.4,8.4,29.9,20.205664750929976,,,,1.028,4700.0,2300.0,0.1443089128916754,0.1731772565364548,3536.0
2020-04-03,47.5,64.8,5.7,30.0,10.592803194770395,,,,1.484,5400.0,2600.0,0.1443089128916754,0.1731772565364548,3536.0
2020-04-04,46.0,80.9,7.0,30.1,46.10569454356008,,,,1.932,5500.0,2700.0,0.1443089128916754,0.1731772565364548,3536.0
2020-04-05,55.0,60.2,9.7,29.9,56.47337290934934,,,,2.116,5300.0,2500.0,0.1443089128916754,0.1731772565364548,3536.0
2020-04-06,55.9,60.8,9.5,30.0,90.76782274807204,,,,1.5923,3300.0,1900.0,0.1443089128916754,0.1731772565364548,3536.0
2020-04-07,50.4,73.9,6.2,30.3,153.63036707418902,,,,1.8038,4200.0,2500.0,0.1443089128916754,0.1731772565364548,3536.0
