Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,41.5,66.4,17.0,28.7,,,,,0.8,257300.0,145600.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-02,37.7,79.6,8.2,28.9,,,,,0.6524,228200.0,122500.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-03,39.2,86.3,9.2,29.2,,,,,0.5238,181900.0,93000.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-04,39.5,82.4,2.9,29.4,1.0000000148529775,,,,0.4905,167900.0,83200.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-05,37.9,77.0,6.9,29.2,1.0000000148529775,,,,0.1952,205000.0,98400.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-06,37.0,79.9,3.5,29.4,1.0000000148529775,,,,0.7714,235300.0,102700.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-07,46.4,82.3,9.8,29.5,1.0000000148529775,,,,0.6,225100.0,125100.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-08,46.4,83.0,12.3,29.3,1.0000000148529775,,,,0.5619,246600.0,150100.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-09,44.6,85.4,13.6,29.4,1.0000000148529775,,,,0.5905,217000.0,126300.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-10,51.6,85.0,13.2,29.3,1.0000000148529775,,,,0.8714,187900.0,98500.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-11,46.3,79.1,12.7,29.3,1.0000000148529775,,,,,175700.0,88600.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-12,42.0,68.8,19.1,29.4,1.0000000148529775,,,,0.9824,184200.0,96700.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-13,44.1,77.2,9.2,29.7,1.0000000148529775,,,,0.9273,195200.0,104200.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-14,47.2,83.3,8.1,29.5,1.0000000148529775,,,,0.8773,192200.0,125800.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-15,46.6,80.9,10.5,29.4,1.0000000148529775,,,,0.2826,201000.0,141400.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-16,45.3,70.8,8.7,29.8,1.0000000148529775,,,,1.2087,159400.0,112700.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-17,51.8,79.1,12.4,29.9,9.316274223034789,,,,0.9,109500.0,77300.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-18,45.3,86.7,7.6,29.9,1.000000044558934,,,,0.5522,87000.0,62100.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-19,43.3,72.0,2.6,30.1,4.555562619509692,,,,0.2818,80900.0,58500.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-20,42.2,67.8,10.1,30.2,6.382892409739814,,,,1.0955,64200.0,46900.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-21,42.0,60.7,9.2,30.1,1.0000000891178715,,,,1.2652,51500.0,37000.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-22,41.3,66.4,5.8,30.1,6.885768812687672,,,,1.1,36400.0,23600.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-23,44.3,56.5,5.0,30.0,11.076264625612923,,,,1.4542,28000.0,17600.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-24,49.8,62.4,6.2,29.9,14.47887160639051,,,,1.5667,22600.0,14200.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-25,51.1,51.3,3.7,29.9,6.6354043009194354,,,,1.6913,14800.0,8900.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-26,46.4,50.4,4.0,30.0,22.21318965059852,,,,1.575,14600.0,8600.0,0.1808551494591307,0.2128382630585273,584.0
2020-03-27,42.4,58.4,6.7,30.1,9.535847371570116,,,,1.45,13100.0,7800.0,0.1808551494591307,0.2128382630585273,584.0
