Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,43.6,69.8,18.5,28.9,,,,,0.8,257300.0,145600.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-02,40.4,80.3,9.7,29.1,,,,,0.6524,228200.0,122500.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-03,42.0,84.9,13.2,29.4,,,,,0.5238,181900.0,93000.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-04,41.2,85.3,5.2,29.6,,,,,0.4905,167900.0,83200.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-05,40.4,82.1,8.2,29.4,,,,,0.1952,205000.0,98400.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-06,40.3,85.0,5.7,29.6,,,,,0.7714,235300.0,102700.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-07,48.6,83.4,13.7,29.7,,,,,0.6,225100.0,125100.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-08,48.4,80.9,14.0,29.4,,,,,0.5619,246600.0,150100.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-09,47.1,83.8,18.2,29.6,,,,,0.5905,217000.0,126300.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-10,53.1,81.7,16.9,29.4,,,,,0.8714,187900.0,98500.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-11,48.5,77.2,16.8,29.5,,,,,,175700.0,88600.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-12,44.5,69.9,23.9,29.5,0.9990821993973208,0.9988028784508132,0.9988607784509956,1.160097040733965,0.9824,184200.0,96700.0,0.1819937687540957,0.2107929539836154,1344.0
2020-03-13,46.0,82.1,13.8,29.9,0.997948686811199,0.9978764462148048,0.9978846578808654,0.9990328637233652,0.9273,195200.0,104200.0,0.1819937687540957,0.2107929539836154,1344.0
