Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,39.5,70.7,21.1,28.2,,,,,0.8,257300.0,145600.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-02,36.6,83.7,11.3,28.4,,,,,0.6524,228200.0,122500.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-03,37.5,90.0,12.6,28.7,,,,,0.5238,181900.0,93000.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-04,38.7,82.3,4.9,29.0,,,,,0.4905,167900.0,83200.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-05,36.6,85.0,5.9,28.8,,,,,0.1952,205000.0,98400.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-06,36.9,77.6,6.3,28.9,,,,,0.7714,235300.0,102700.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-07,45.1,82.7,15.2,29.0,,,,,0.6,225100.0,125100.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-08,44.8,82.7,17.5,28.8,,,,,0.5619,246600.0,150100.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-09,42.4,88.0,15.3,28.9,,,,,0.5905,217000.0,126300.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-10,48.7,88.2,23.7,28.7,1.0000000148529775,,,,0.8714,187900.0,98500.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-11,44.5,82.0,16.3,28.8,89.75485978917374,,,,,175700.0,88600.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-12,40.0,75.5,25.0,28.8,1.0000000297059557,,,,0.9824,184200.0,96700.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-13,41.0,83.3,12.2,29.2,1.0000000297059557,,,,0.9273,195200.0,104200.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-14,43.6,88.9,11.9,29.1,1.0000000297059557,,,,0.8773,192200.0,125800.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-15,45.0,82.8,17.7,28.9,13.675320220586242,,,,0.2826,201000.0,141400.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-16,43.7,74.9,12.3,29.3,1.000000044558934,,,,1.2087,159400.0,112700.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-17,49.5,82.7,16.9,29.4,1.000000044558934,,,,0.9,109500.0,77300.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-18,43.6,84.4,13.6,29.4,5.602832803179416,,,,0.5522,87000.0,62100.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-19,40.9,73.1,4.3,29.6,1.0000000594119127,,,,0.2818,80900.0,58500.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-20,39.3,80.0,10.7,29.7,3.786763830801392,,,,1.0955,64200.0,46900.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-21,38.7,77.5,13.0,29.7,1.000000074264892,,,,1.2652,51500.0,37000.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-22,39.7,73.0,9.9,29.6,4.549542818575751,,,,1.1,36400.0,23600.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-23,40.4,72.3,9.2,29.6,2.5593016430894107,,,,1.4542,28000.0,17600.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-24,51.2,67.2,10.0,29.4,2.449951877988014,,,,1.5667,22600.0,14200.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-25,55.9,53.2,6.3,29.5,2.4222252993145825,,,,1.6913,14800.0,8900.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-26,50.2,47.7,6.8,29.5,3.691446578402704,,,,1.575,14600.0,8600.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-27,45.8,62.7,10.2,29.6,4.82060353205522,,,,1.45,13100.0,7800.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-28,44.3,71.1,17.1,29.8,2.4714425859560705,,,,1.0542,11400.0,7000.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-29,38.6,66.9,16.1,30.1,5.772968148266457,,,,0.9958,10000.0,5800.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-30,44.3,69.1,14.9,29.9,8.032455475554615,,,,0.6625,5700.0,2900.0,0.2316682796099158,0.2711758584807492,48.0
2020-03-31,42.6,79.3,5.8,29.8,5.508323909222638,,,,1.1667,5500.0,2700.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-01,44.4,66.3,13.0,29.4,7.060911615192832,,,,0.9458,4400.0,2200.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-02,47.6,75.7,25.4,29.1,16.970295211253887,,,,1.028,4700.0,2300.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-03,43.9,72.2,13.8,29.2,12.821428697304,,,,1.484,5400.0,2600.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-04,48.6,68.5,10.8,29.3,35.6216505003644,,,,1.932,5500.0,2700.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-05,55.7,53.9,14.1,29.1,42.08494273692422,,,,2.116,5300.0,2500.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-06,53.0,58.9,16.8,29.2,89.74767654794893,,,,1.5923,3300.0,1900.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-07,54.1,50.6,8.9,29.6,249.77237044641933,,,,1.8038,4200.0,2500.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-08,59.3,51.9,7.1,29.5,314.0236697095572,,,,1.6423,4300.0,2200.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-14,45.2,55.5,6.1,29.6,7.705449891123925,,,,2.2654,1900.0,1000.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-15,55.2,49.8,11.3,29.4,5.792333778359829,,,,2.2077,2700.0,1300.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-21,54.6,53.2,18.2,29.5,2.8029731300076373,,,,2.1536,3300.0,2300.0,0.2316682796099158,0.2711758584807492,48.0
2020-04-22,56.3,60.5,14.3,29.5,2.6275055087973787,,,,2.1964,3900.0,2200.0,0.2316682796099158,0.2711758584807492,48.0
