Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,43.9,70.1,12.2,29.0,,,,,0.8,257300.0,145600.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-02,42.1,81.7,8.2,29.0,,,,,0.6524,228200.0,122500.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-03,41.1,76.8,8.0,29.4,,,,,0.5238,181900.0,93000.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-04,40.2,93.5,5.5,29.5,,,,,0.4905,167900.0,83200.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-05,42.5,97.0,12.6,29.1,,,,,0.1952,205000.0,98400.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-06,41.2,78.4,7.2,29.4,,,,,0.7714,235300.0,102700.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-07,43.6,89.0,8.0,29.8,,,,,0.6,225100.0,125100.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-08,48.7,82.1,14.1,29.5,,,,,0.5619,246600.0,150100.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-09,45.4,82.0,11.8,29.6,,,,,0.5905,217000.0,126300.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-10,53.1,96.9,14.4,29.5,,,,,0.8714,187900.0,98500.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-11,51.9,88.9,13.3,29.6,,,,,,175700.0,88600.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-12,45.2,68.1,15.5,29.6,,,,,0.9824,184200.0,96700.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-13,46.5,69.8,11.1,29.8,,,,,0.9273,195200.0,104200.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-14,48.2,88.4,8.9,29.7,,,,,0.8773,192200.0,125800.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-15,48.8,86.7,11.9,29.6,,,,,0.2826,201000.0,141400.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-16,45.3,76.6,5.2,29.9,,,,,1.2087,159400.0,112700.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-17,47.1,85.8,8.5,30.1,,,,,0.9,109500.0,77300.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-18,50.9,89.5,9.6,30.1,,,,,0.5522,87000.0,62100.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-19,46.3,97.0,8.6,30.1,1.0000000148529775,,,,0.2818,80900.0,58500.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-20,45.0,75.0,16.3,30.1,1.0000000148529775,,,,1.0955,64200.0,46900.0,0.2090629900679561,0.2520265291083272,1533.0
2020-03-21,43.8,67.6,14.9,30.1,57.78219303875622,,,,1.2652,51500.0,37000.0,0.2090629900679561,0.2520265291083272,1533.0
