Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,45.5,68.1,10.8,29.2,,,,,0.8,257300.0,145600.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-02,43.6,66.6,8.9,29.3,,,,,0.6524,228200.0,122500.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-03,43.9,70.7,5.9,29.6,,,,,0.5238,181900.0,93000.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-04,43.1,91.5,4.4,29.6,,,,,0.4905,167900.0,83200.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-05,43.4,87.4,13.4,29.3,,,,,0.1952,205000.0,98400.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-06,43.4,70.3,3.3,29.7,,,,,0.7714,235300.0,102700.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-07,49.3,84.0,10.7,30.0,,,,,0.6,225100.0,125100.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-08,48.9,77.3,11.1,29.7,,,,,0.5619,246600.0,150100.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-09,48.2,75.8,12.6,29.9,,,,,0.5905,217000.0,126300.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-10,55.1,88.8,13.2,29.7,,,,,0.8714,187900.0,98500.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-11,52.6,80.1,13.5,29.8,,,,,,175700.0,88600.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-12,46.3,62.0,14.2,29.9,,,,,0.9824,184200.0,96700.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-13,48.4,66.3,8.2,30.1,1.0000000148529775,,,,0.9273,195200.0,104200.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-14,51.1,81.6,9.4,29.9,1.0000000148529775,,,,0.8773,192200.0,125800.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-15,49.4,83.2,11.2,29.7,1.0000000148529775,,,,0.2826,201000.0,141400.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-16,47.5,65.7,4.4,30.2,1.0000000148529775,,,,1.2087,159400.0,112700.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-17,51.0,79.4,11.5,30.3,1.0000000148529775,,,,0.9,109500.0,77300.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-18,52.8,83.8,10.9,30.2,20.012980011347548,,,,0.5522,87000.0,62100.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-19,47.4,91.2,6.4,30.2,18.19637042545668,,,,0.2818,80900.0,58500.0,0.2548160204615474,0.2881303018559187,234.0
2020-03-20,47.2,60.2,12.8,30.3,11.002411438014231,,,,1.0955,64200.0,46900.0,0.2548160204615474,0.2881303018559187,234.0
